aX,aY,aZ,gX,gY,gZ
6.060,5.325,6.038,0.173,-0.243,0.379
6.060,5.301,5.988,0.171,-0.243,0.381
6.060,5.306,5.892,0.155,-0.241,0.382
6.060,5.327,5.806,0.138,-0.238,0.381
6.067,5.349,5.729,0.119,-0.232,0.381
6.069,5.346,5.677,0.090,-0.223,0.380
6.081,5.351,5.646,0.062,-0.214,0.379
6.088,5.363,5.631,0.028,-0.206,0.376
6.103,5.389,5.624,-0.027,-0.200,0.371
6.110,5.385,5.600,-0.070,-0.198,0.366
6.122,5.370,5.562,-0.110,-0.194,0.363
6.153,5.315,5.514,-0.154,-0.176,0.361
6.170,5.265,5.488,-0.180,-0.153,0.360
6.182,5.222,5.476,-0.200,-0.123,0.361
6.215,5.126,5.437,-0.226,-0.079,0.359
6.230,5.078,5.425,-0.243,-0.040,0.357
6.249,5.033,5.406,-0.260,0.003,0.353
6.227,4.985,5.430,-0.279,0.058,0.347
6.201,4.961,5.456,-0.293,0.091,0.342
6.194,4.922,5.480,-0.308,0.121,0.337
6.182,4.872,5.495,-0.329,0.142,0.327
6.158,4.841,5.531,-0.345,0.147,0.320
6.148,4.824,5.555,-0.358,0.143,0.313
6.139,4.812,5.600,-0.366,0.126,0.308
6.127,4.796,5.622,-0.369,0.108,0.305
6.134,4.767,5.622,-0.368,0.087,0.301
6.139,4.745,5.655,-0.355,0.055,0.301
6.172,4.721,5.672,-0.335,0.033,0.304
6.187,4.688,5.681,-0.306,0.016,0.308
6.218,4.611,5.693,-0.258,0.000,0.318
6.218,4.568,5.708,-0.217,-0.007,0.326
6.215,4.513,5.701,-0.173,-0.011,0.335
6.227,4.453,5.715,-0.114,-0.014,0.350
6.218,4.434,5.727,-0.075,-0.018,0.360
6.206,4.410,5.756,-0.041,-0.022,0.367
6.203,4.415,5.789,-0.007,-0.031,0.375
6.208,4.417,5.811,0.011,-0.040,0.379
6.239,4.434,5.825,0.022,-0.050,0.379
6.266,4.489,5.851,0.030,-0.060,0.378
6.292,4.506,5.873,0.029,-0.066,0.374
6.325,4.523,5.892,0.025,-0.070,0.368
6.333,4.544,5.899,0.012,-0.075,0.358
6.349,4.547,5.902,-0.001,-0.076,0.350
6.347,4.539,5.918,-0.014,-0.075,0.340
6.369,4.520,5.909,-0.035,-0.072,0.329
6.381,4.513,5.911,-0.051,-0.068,0.320
6.388,4.499,5.926,-0.067,-0.064,0.311
6.397,4.480,5.930,-0.086,-0.059,0.301
6.395,4.465,5.945,-0.098,-0.056,0.294
6.383,4.446,5.950,-0.106,-0.053,0.288
6.371,4.429,5.990,-0.117,-0.054,0.282
6.369,4.413,5.974,-0.123,-0.056,0.278
6.378,4.398,5.969,-0.127,-0.059,0.273
6.385,4.377,5.974,-0.131,-0.065,0.266
6.388,4.379,5.988,-0.132,-0.072,0.260
6.383,4.367,6.012,-0.131,-0.080,0.255
6.385,4.360,6.043,-0.125,-0.090,0.250
6.390,4.345,6.045,-0.118,-0.099,0.246
6.404,4.331,6.031,-0.110,-0.108,0.241
6.404,4.314,6.033,-0.096,-0.120,0.236
6.385,4.298,6.036,-0.083,-0.129,0.231
6.397,4.290,6.050,-0.066,-0.143,0.226
6.409,4.298,6.062,-0.054,-0.155,0.221

5.547,-12.579,2.320,-0.128,-0.110,0.082
5.399,-13.082,2.224,-0.132,-0.115,0.052
5.274,-13.578,2.131,-0.133,-0.122,0.015
5.131,-14.229,1.992,-0.135,-0.137,-0.045
5.033,-14.684,1.848,-0.124,-0.149,-0.093
4.812,-15.134,1.729,-0.094,-0.145,-0.140
4.726,-15.835,1.547,-0.032,-0.170,-0.197
4.415,-16.364,1.674,0.040,-0.177,-0.224
4.501,-17.035,1.559,0.055,-0.291,-0.306
4.611,-17.418,1.429,0.037,-0.386,-0.399
4.673,-17.755,1.269,0.019,-0.459,-0.512
4.719,-18.229,0.986,-0.001,-0.519,-0.688
4.705,-18.603,0.790,-0.010,-0.528,-0.838
4.697,-19.022,0.642,0.001,-0.511,-0.996
4.743,-19.563,0.438,-0.004,-0.525,-1.252
4.515,-19.908,0.290,0.063,-0.463,-1.429
4.266,-20.423,0.194,0.146,-0.370,-1.670
4.223,-20.825,0.168,0.168,-0.322,-1.873
4.123,-21.177,0.074,0.182,-0.274,-2.087
3.977,-21.603,-0.038,0.201,-0.188,-2.393
3.852,-21.828,-0.120,0.220,-0.104,-2.633
3.725,-21.905,-0.160,0.247,-0.011,-2.876
3.505,-21.885,-0.204,0.302,0.120,-3.196
3.314,-21.790,-0.206,0.363,0.228,-3.432
3.132,-21.624,-0.180,0.449,0.348,-3.660
2.820,-21.325,-0.091,0.587,0.502,-3.952
2.555,-21.031,-0.048,0.692,0.593,-4.166
2.133,-20.547,-0.014,0.818,0.690,-4.446
1.853,-20.123,0.012,0.896,0.751,-4.653
1.573,-19.647,0.005,0.962,0.813,-4.857
1.231,-18.953,0.050,1.029,0.894,-5.123
0.984,-18.423,0.074,1.067,0.948,-5.318
0.711,-17.901,0.096,1.098,0.995,-5.505
0.381,-17.224,0.148,1.134,1.050,-5.741
0.153,-16.654,0.244,1.164,1.090,-5.907
-0.007,-16.017,0.369,1.193,1.125,-6.068
-0.180,-15.062,0.532,1.239,1.173,-6.274
-0.287,-14.293,0.651,1.275,1.207,-6.425
-0.400,-13.520,0.776,1.308,1.244,-6.574
-0.553,-12.471,0.907,1.330,1.280,-6.773
-0.699,-11.672,0.977,1.332,1.306,-6.922
-0.869,-10.637,1.085,1.318,1.328,-7.119
-0.984,-9.876,1.199,1.313,1.346,-7.261
-1.094,-9.153,1.341,1.324,1.370,-7.394
-1.202,-8.217,1.573,1.363,1.400,-7.558
-1.276,-7.518,1.774,1.409,1.422,-7.671
-1.839,-4.381,2.521,1.660,1.479,-8.106
-2.002,-3.783,2.595,1.696,1.482,-8.185
-2.160,-3.215,2.631,1.732,1.484,-8.258
-2.370,-2.382,2.705,1.782,1.504,-8.347
-2.583,-1.650,2.780,1.819,1.526,-8.406
-2.837,-0.754,2.849,1.852,1.549,-8.466
-3.247,0.690,2.926,1.886,1.561,-8.544
-3.584,1.935,3.026,1.903,1.563,-8.597
-4.029,3.158,3.108,1.914,1.549,-8.620
-4.494,4.611,3.201,1.877,1.502,-8.614
-4.769,5.595,3.215,1.803,1.447,-8.581
-5.001,6.543,3.247,1.693,1.393,-8.521
-5.265,7.846,3.383,1.525,1.321,-8.391
-5.356,8.832,3.510,1.394,1.260,-8.257
-5.401,9.780,3.622,1.261,1.188,-8.088
-5.358,10.884,3.764,1.074,1.087,-7.824
-5.320,11.535,3.824,0.929,1.007,-7.594
-5.291,12.012,3.812,0.782,0.923,-7.334
-5.183,12.412,3.713,0.586,0.822,-6.954
-4.997,12.610,3.594,0.442,0.754,-6.650
-4.604,12.787,3.424,0.261,0.675,-6.235
-4.211,12.950,3.352,0.130,0.633,-5.923
-3.740,13.230,3.347,-0.003,0.606,-5.618
-3.005,13.836,3.462,-0.189,0.597,-5.230
-2.490,14.372,3.632,-0.343,0.602,-4.958
-2.054,14.935,3.840,-0.514,0.605,-4.705
-1.501,15.641,4.135,-0.767,0.621,-4.399
-1.092,16.012,4.446,-0.968,0.645,-4.202
-0.737,16.180,4.781,-1.169,0.673,-4.030
-0.371,16.111,5.179,-1.432,0.709,-3.845
-0.148,15.900,5.418,-1.605,0.734,-3.732
0.091,15.505,5.681,-1.786,0.768,-3.604
0.204,15.127,5.890,-1.871,0.805,-3.516
0.309,14.717,6.115,-1.917,0.843,-3.433
0.453,14.186,6.440,-1.921,0.884,-3.328
0.567,13.827,6.673,-1.896,0.906,-3.251
0.649,13.496,6.931,-1.835,0.923,-3.167
0.773,13.094,7.278,-1.710,0.927,-3.050
0.912,12.821,7.475,-1.592,0.920,-2.957
1.039,12.572,7.664,-1.456,0.907,-2.856
1.267,12.265,7.855,-1.259,0.877,-2.713
1.441,12.084,7.939,-1.106,0.847,-2.599
1.607,11.954,8.011,-0.952,0.808,-2.480
1.856,11.820,8.054,-0.755,0.743,-2.318
2.081,11.782,8.049,-0.620,0.690,-2.198
2.296,11.777,8.033,-0.496,0.637,-2.081
2.579,11.796,7.956,-0.349,0.564,-1.929
2.777,11.811,7.903,-0.257,0.509,-1.823
2.974,11.813,7.848,-0.183,0.452,-1.721
3.254,11.787,7.743,-0.114,0.365,-1.596
3.440,11.760,7.654,-0.076,0.301,-1.507
3.642,11.720,7.582,-0.048,0.241,-1.422
3.862,11.626,7.494,-0.023,0.172,-1.313
4.034,11.542,7.415,-0.014,0.125,-1.239
4.211,11.466,7.324,-0.018,0.087,-1.170
4.357,11.375,7.230,-0.041,0.049,-1.096
4.441,11.289,7.185,-0.071,0.025,-1.052
4.477,11.181,7.123,-0.110,0.000,-1.014
4.501,11.006,7.034,-0.172,-0.039,-0.972
4.508,10.831,6.965,-0.218,-0.071,-0.943
4.539,10.570,6.888,-0.271,-0.111,-0.903
4.583,10.362,6.804,-0.302,-0.142,-0.871
4.638,10.137,6.735,-0.322,-0.171,-0.836
4.724,9.867,6.642,-0.334,-0.211,-0.784
4.793,9.689,6.584,-0.333,-0.239,-0.742
4.867,9.510,6.515,-0.321,-0.265,-0.697
4.982,9.256,6.469,-0.291,-0.300,-0.629
5.088,9.081,6.407,-0.259,-0.325,-0.578
5.181,8.935,6.342,-0.221,-0.349,-0.525
5.320,8.720,6.278,-0.161,-0.379,-0.453
5.406,8.576,6.211,-0.108,-0.399,-0.399
5.531,8.425,6.112,-0.036,-0.422,-0.330
5.942,7.994,5.816,0.141,-0.480,-0.143
6.060,7.930,5.744,0.160,-0.487,-0.111
6.189,7.846,5.646,0.179,-0.486,-0.074
6.280,7.800,5.590,0.185,-0.475,-0.051
6.342,7.769,5.528,0.185,-0.456,-0.035
6.445,7.736,5.461,0.166,-0.418,-0.019
6.519,7.712,5.432,0.139,-0.383,-0.013
6.584,7.705,5.425,0.098,-0.347,-0.013
6.637,7.705,5.430,0.028,-0.299,-0.018
6.687,7.707,5.442,-0.032,-0.261,-0.026
6.718,7.678,5.459,-0.119,-0.210,-0.037
6.768,7.661,5.464,-0.185,-0.173,-0.046
6.812,7.630,5.492,-0.248,-0.136,-0.052
6.831,7.585,5.543,-0.321,-0.090,-0.059
6.838,7.535,5.576,-0.365,-0.056,-0.057
6.831,7.472,5.619,-0.398,-0.024,-0.048
6.795,7.353,5.722,-0.429,0.019,-0.031
6.768,7.254,5.801,-0.447,0.045,-0.014
6.740,7.168,5.866,-0.461,0.067,0.004
6.685,7.046,5.993,-0.471,0.091,0.033
6.615,6.960,6.067,-0.471,0.103,0.059
6.527,6.867,6.146,-0.464,0.118,0.087
6.479,6.735,6.292,-0.470,0.108,0.121
6.512,6.622,6.244,-0.466,0.084,0.146
6.515,6.507,6.230,-0.438,0.084,0.176
6.479,6.357,6.383,-0.390,0.115,0.214
6.448,6.266,6.512,-0.381,0.129,0.233
6.419,6.211,6.555,-0.398,0.129,0.240
6.359,6.153,6.582,-0.433,0.123,0.242
6.345,6.103,6.610,-0.456,0.120,0.241
6.325,6.057,6.634,-0.468,0.116,0.242
6.306,5.969,6.665,-0.472,0.110,0.243
6.330,5.902,6.653,-0.467,0.106,0.244
6.357,5.830,6.670,-0.454,0.106,0.246
6.388,5.756,6.673,-0.428,0.110,0.250
6.376,5.727,6.682,-0.406,0.110,0.253
6.361,5.693,6.706,-0.380,0.109,0.257
6.347,5.634,6.677,-0.335,0.110,0.264
6.297,5.578,6.673,-0.296,0.114,0.270
6.237,5.533,6.709,-0.259,0.116,0.277
6.191,5.480,6.713,-0.226,0.103,0.282
6.206,5.473,6.670,-0.208,0.092,0.284
6.184,5.452,6.646,-0.183,0.088,0.287
6.122,5.435,6.658,-0.152,0.086,0.294
6.074,5.423,6.646,-0.140,0.078,0.298
6.060,5.404,6.603,-0.141,0.063,0.300
6.074,5.392,6.531,-0.153,0.044,0.299
6.079,5.401,6.488,-0.161,0.036,0.296
6.055,5.406,6.460,-0.165,0.032,0.296
6.031,5.356,6.433,-0.168,0.027,0.300
6.038,5.313,6.397,-0.172,0.023,0.305
6.045,5.282,6.357,-0.177,0.023,0.309
6.050,5.250,6.337,-0.186,0.026,0.314
6.043,5.224,6.340,-0.197,0.027,0.319
6.041,5.193,6.335,-0.212,0.025,0.323
6.055,5.155,6.337,-0.242,0.021,0.325
6.062,5.136,6.342,-0.266,0.018,0.326
6.065,5.116,6.318,-0.292,0.013,0.327
6.081,5.076,6.304,-0.324,0.004,0.328
6.072,5.042,6.294,-0.345,-0.004,0.330
6.088,5.011,6.273,-0.360,-0.010,0.334
6.108,4.937,6.273,-0.369,-0.010,0.338
6.100,4.863,6.282,-0.365,-0.007,0.343
6.093,4.788,6.251,-0.355,-0.004,0.348
6.100,4.700,6.206,-0.335,0.002,0.355
6.103,4.633,6.208,-0.316,0.012,0.359
6.084,4.573,6.194,-0.293,0.024,0.361
6.036,4.506,6.227,-0.263,0.033,0.365
6.017,4.465,6.235,-0.246,0.031,0.368
6.000,4.441,6.246,-0.234,0.023,0.368
5.983,4.429,6.270,-0.229,0.006,0.362
5.959,4.432,6.266,-0.228,-0.013,0.357
5.959,4.420,6.246,-0.228,-0.035,0.349
5.983,4.413,6.213,-0.224,-0.063,0.341
5.993,4.398,6.165,-0.218,-0.080,0.335
6.031,4.374,6.117,-0.211,-0.093,0.330
6.048,4.379,6.062,-0.203,-0.107,0.321
6.060,4.381,6.009,-0.196,-0.117,0.316
6.067,4.381,5.962,-0.185,-0.127,0.313
6.069,4.374,5.918,-0.172,-0.137,0.310
6.079,4.369,5.902,-0.163,-0.141,0.308
6.086,4.372,5.909,-0.156,-0.141,0.305
6.100,4.372,5.923,-0.154,-0.140,0.300
6.115,4.384,5.952,-0.157,-0.140,0.296
6.122,4.386,5.964,-0.165,-0.141,0.291
6.132,4.389,5.986,-0.181,-0.145,0.284
6.146,4.372,5.990,-0.196,-0.152,0.278
6.163,4.336,5.993,-0.209,-0.161,0.273
6.167,4.298,5.969,-0.222,-0.171,0.266
6.189,4.274,5.957,-0.226,-0.176,0.263
6.196,4.240,5.974,-0.224,-0.180,0.261
6.208,4.173,5.959,-0.212,-0.183,0.260
6.208,4.135,5.940,-0.198,-0.182,0.261
6.211,4.104,5.918,-0.181,-0.180,0.261
6.213,4.087,5.899,-0.155,-0.177,0.262
6.215,4.085,5.880,-0.136,-0.175,0.262
6.213,4.101,5.875,-0.118,-0.173,0.261
6.225,4.099,5.880,-0.096,-0.172,0.258
6.244,4.104,5.863,-0.083,-0.171,0.256
6.263,4.106,5.861,-0.072,-0.169,0.253
6.285,4.130,5.868,-0.063,-0.169,0.247
6.297,4.125,5.844,-0.061,-0.170,0.242
6.325,4.149,5.820,-0.061,-0.172,0.236
6.330,4.168,5.806,-0.059,-0.169,0.229
6.333,4.178,5.816,-0.057,-0.164,0.225
6.328,4.199,5.804,-0.055,-0.156,0.219
6.309,4.199,5.801,-0.056,-0.149,0.215

3.084,-16.187,1.267,-0.424,-0.197,0.019
3.029,-17.040,0.883,-0.475,-0.272,-0.094
2.935,-17.691,0.608,-0.531,-0.327,-0.203
2.693,-18.677,0.316,-0.629,-0.404,-0.368
2.442,-19.405,0.084,-0.717,-0.466,-0.508
2.260,-20.073,-0.127,-0.804,-0.520,-0.663
1.920,-20.772,-0.407,-0.908,-0.569,-0.883
2.018,-21.265,-0.685,-0.966,-0.598,-1.060
1.887,-21.881,-0.804,-0.988,-0.583,-1.298
2.105,-22.371,-0.943,-1.024,-0.573,-1.510
2.674,-22.800,-1.101,-1.069,-0.546,-1.774
3.201,-23.221,-1.046,-1.070,-0.436,-2.182
3.496,-23.542,-1.063,-1.023,-0.340,-2.510
3.819,-23.961,-1.037,-0.869,-0.132,-2.951
3.962,-24.201,-0.955,-0.701,0.067,-3.292
4.017,-24.304,-0.857,-0.502,0.283,-3.633
3.958,-24.179,-0.680,-0.201,0.606,-4.080
3.859,-23.928,-0.567,0.035,0.858,-4.405
3.711,-23.521,-0.405,0.276,1.118,-4.720
3.335,-22.754,-0.057,0.619,1.466,-5.110
2.938,-22.091,0.239,0.882,1.706,-5.376
2.490,-21.380,0.474,1.134,1.910,-5.623
1.906,-20.291,0.742,1.444,2.131,-5.937
1.480,-19.395,0.912,1.656,2.257,-6.159
0.965,-18.421,1.104,1.851,2.355,-6.368
0.321,-17.104,1.381,2.094,2.441,-6.619
-0.113,-16.123,1.578,2.265,2.472,-6.791
-0.702,-14.851,1.896,2.465,2.453,-6.997
-1.113,-13.939,2.114,2.584,2.392,-7.132
-1.415,-13.068,2.332,2.676,2.304,-7.253
-1.731,-11.899,2.598,2.750,2.150,-7.402
-1.844,-11.023,2.727,2.780,2.027,-7.507
-1.908,-10.154,2.878,2.810,1.916,-7.599
-1.946,-9.079,3.160,2.849,1.776,-7.693
-1.882,-8.329,3.385,2.861,1.670,-7.747
-1.786,-7.585,3.603,2.852,1.561,-7.788
-1.666,-6.570,3.785,2.810,1.418,-7.822
-1.585,-5.842,3.883,2.754,1.317,-7.830
-1.484,-4.997,3.876,2.651,1.189,-7.820
-1.391,-4.458,3.855,2.554,1.107,-7.802
-1.336,-4.001,3.833,2.447,1.034,-7.775
-1.276,-3.438,3.754,2.299,0.946,-7.723
-1.006,-1.334,3.433,1.887,0.772,-7.467
-0.903,-0.596,3.479,1.727,0.721,-7.380
-0.833,-0.036,3.555,1.585,0.670,-7.322
-0.778,0.491,3.618,1.432,0.603,-7.267
-0.666,1.085,3.587,1.227,0.497,-7.192
-0.560,1.427,3.522,1.084,0.423,-7.133
-0.429,1.681,3.426,0.949,0.357,-7.072
-0.220,1.920,3.249,0.780,0.294,-6.988
-0.096,2.119,3.122,0.658,0.267,-6.920
0.024,2.342,2.964,0.529,0.254,-6.850
0.134,2.655,2.806,0.345,0.261,-6.748
0.184,2.825,2.725,0.197,0.282,-6.667
0.220,2.974,2.686,0.042,0.306,-6.583
0.235,3.215,2.643,-0.160,0.349,-6.467
0.194,3.558,2.643,-0.303,0.397,-6.382
0.101,4.056,2.722,-0.429,0.458,-6.301
-0.168,4.968,2.890,-0.575,0.547,-6.202
-0.481,5.729,3.074,-0.665,0.605,-6.134
-0.838,6.519,3.244,-0.744,0.652,-6.070
-1.298,7.652,3.452,-0.849,0.698,-5.998
-1.571,8.684,3.582,-0.934,0.732,-5.955
-1.867,9.936,3.711,-1.015,0.775,-5.924
-2.339,11.957,3.972,-1.101,0.855,-5.891
-2.749,13.621,4.240,-1.150,0.924,-5.868
-3.349,15.754,4.695,-1.205,1.007,-5.834
-3.773,17.128,5.035,-1.246,1.068,-5.802
-4.154,18.215,5.430,-1.284,1.126,-5.759
-4.609,19.132,5.995,-1.329,1.187,-5.676
-4.870,19.424,6.416,-1.351,1.218,-5.582
-5.059,19.458,6.768,-1.360,1.236,-5.449
-5.162,19.190,7.175,-1.346,1.246,-5.209
-5.083,18.907,7.444,-1.308,1.247,-4.985
-4.887,18.656,7.635,-1.245,1.238,-4.724
-4.503,18.495,7.841,-1.124,1.220,-4.329
-4.137,18.534,8.006,-1.020,1.198,-4.006
-3.551,18.754,8.181,-0.881,1.148,-3.554
-3.012,18.976,8.313,-0.791,1.095,-3.210
-2.440,19.201,8.432,-0.715,1.028,-2.866
-1.609,19.479,8.543,-0.650,0.921,-2.418
-0.979,19.618,8.566,-0.633,0.827,-2.094
-0.366,19.695,8.595,-0.650,0.727,-1.785
0.402,19.587,8.595,-0.710,0.592,-1.406
0.888,19.360,8.574,-0.778,0.492,-1.151
1.331,19.017,8.545,-0.860,0.392,-0.922
1.846,18.443,8.447,-0.979,0.262,-0.656
2.210,17.923,8.320,-1.067,0.174,-0.487
2.535,17.348,8.241,-1.148,0.096,-0.342
2.911,16.515,8.150,-1.246,0.004,-0.187
3.163,15.866,8.104,-1.312,-0.054,-0.095
3.488,14.964,8.083,-1.385,-0.117,0.004
3.728,14.267,8.085,-1.427,-0.157,0.063
3.941,13.554,8.083,-1.454,-0.194,0.115
4.183,12.584,8.047,-1.458,-0.239,0.181
4.379,11.863,8.004,-1.439,-0.267,0.231
4.563,11.167,7.956,-1.401,-0.292,0.282
4.796,10.324,7.898,-1.326,-0.319,0.348
4.949,9.749,7.848,-1.250,-0.334,0.396
5.083,9.191,7.779,-1.159,-0.350,0.446
5.294,8.533,7.659,-1.019,-0.367,0.511
5.473,8.080,7.582,-0.905,-0.376,0.557
5.660,7.676,7.491,-0.786,-0.384,0.601
5.899,7.192,7.336,-0.629,-0.391,0.654
6.069,6.888,7.230,-0.517,-0.399,0.691
6.266,6.632,7.118,-0.415,-0.407,0.723
6.512,6.345,6.931,-0.292,-0.421,0.758
6.668,6.129,6.795,-0.209,-0.430,0.779
6.809,5.940,6.670,-0.132,-0.437,0.794
6.974,5.693,6.505,-0.045,-0.443,0.808
7.089,5.543,6.393,0.007,-0.447,0.813
7.178,5.394,6.270,0.047,-0.450,0.811
7.254,5.248,6.093,0.084,-0.452,0.802
7.293,5.145,5.981,0.100,-0.453,0.789
7.302,5.052,5.895,0.110,-0.450,0.770
7.288,4.911,5.801,0.107,-0.445,0.740
7.283,4.817,5.756,0.091,-0.443,0.713
7.281,4.729,5.696,0.063,-0.440,0.681
7.288,4.630,5.629,0.011,-0.432,0.635
7.283,4.542,5.567,-0.035,-0.422,0.596
7.274,4.460,5.511,-0.083,-0.408,0.555
7.254,4.345,5.456,-0.141,-0.379,0.504
7.254,4.276,5.442,-0.177,-0.349,0.468
7.254,4.223,5.425,-0.209,-0.314,0.434
7.118,4.187,5.543,-0.220,-0.225,0.402
7.159,4.202,5.808,-0.271,-0.230,0.360
7.298,4.128,5.552,-0.238,-0.268,0.354
7.355,3.931,5.459,-0.080,-0.202,0.385
7.353,3.725,5.713,0.059,-0.092,0.412
7.221,3.658,5.983,0.141,-0.007,0.422
7.116,3.651,6.139,0.135,0.049,0.411
7.058,3.735,6.179,0.084,0.075,0.388
7.049,3.838,6.208,0.014,0.090,0.359
7.008,3.950,6.285,-0.057,0.110,0.326
7.063,3.958,6.306,-0.091,0.107,0.310
7.118,3.960,6.280,-0.100,0.106,0.298
7.185,3.929,6.278,-0.054,0.135,0.300
7.163,3.891,6.345,-0.004,0.168,0.306
7.137,3.855,6.445,0.031,0.194,0.311
7.130,3.862,6.510,0.038,0.213,0.308
7.132,3.924,6.570,0.019,0.230,0.294
7.089,4.001,6.730,-0.007,0.243,0.280
6.898,4.025,6.941,-0.025,0.255,0.276
6.881,3.984,6.938,-0.039,0.226,0.273
6.917,3.936,6.859,-0.027,0.204,0.278
6.850,3.864,6.857,0.034,0.213,0.297
6.812,3.814,6.967,0.083,0.232,0.313
6.704,3.802,7.049,0.114,0.236,0.324
6.639,3.780,7.092,0.120,0.227,0.329
6.579,3.812,7.044,0.109,0.203,0.323
6.531,3.843,7.096,0.104,0.194,0.317
6.431,3.843,7.183,0.110,0.185,0.316
6.357,3.807,7.274,0.102,0.167,0.312
6.364,3.802,7.293,0.078,0.149,0.302
6.357,3.816,7.298,0.048,0.134,0.287
6.287,3.850,7.305,0.014,0.117,0.265
6.235,3.847,7.324,0.002,0.101,0.256
6.177,3.802,7.326,-0.003,0.087,0.250
6.115,3.713,7.314,-0.015,0.066,0.239
6.050,3.687,7.305,-0.030,0.046,0.230
5.976,3.687,7.269,-0.044,0.012,0.222
5.878,3.677,7.221,-0.047,-0.043,0.220
5.859,3.646,7.192,-0.035,-0.086,0.225
5.868,3.613,7.156,-0.015,-0.128,0.230
5.866,3.584,7.113,0.024,-0.177,0.242
5.827,3.572,7.094,0.058,-0.211,0.255
5.868,3.539,7.025,0.088,-0.252,0.269
5.959,3.539,6.891,0.120,-0.294,0.285
6.045,3.529,6.831,0.131,-0.315,0.292
6.115,3.546,6.759,0.134,-0.326,0.293
6.172,3.575,6.668,0.127,-0.330,0.288
6.199,3.584,6.598,0.119,-0.327,0.286
6.220,3.594,6.517,0.109,-0.311,0.282
6.225,3.589,6.479,0.090,-0.280,0.275
6.206,3.572,6.450,0.063,-0.263,0.268
6.191,3.563,6.369,0.032,-0.250,0.261
6.206,3.551,6.218,-0.014,-0.228,0.249
6.242,3.563,6.151,-0.051,-0.205,0.237
6.244,3.589,6.112,-0.088,-0.177,0.224
6.218,3.622,6.093,-0.130,-0.146,0.207
6.191,3.651,6.088,-0.153,-0.126,0.198
6.187,3.668,6.086,-0.169,-0.107,0.191
6.203,3.685,6.093,-0.190,-0.088,0.179
6.211,3.709,6.115,-0.211,-0.086,0.169
6.206,3.728,6.139,-0.230,-0.093,0.161
6.223,3.725,6.158,-0.241,-0.113,0.155
6.249,3.713,6.144,-0.228,-0.128,0.160
6.273,3.677,6.129,-0.199,-0.137,0.170
6.275,3.598,6.127,-0.145,-0.147,0.191
6.258,3.558,6.105,-0.103,-0.152,0.210
6.249,3.531,6.076,-0.062,-0.158,0.231
6.244,3.486,6.055,-0.013,-0.160,0.256
6.256,3.481,6.057,0.014,-0.163,0.274
6.242,3.500,6.072,0.030,-0.164,0.288
6.268,3.512,6.081,0.032,-0.169,0.301
6.304,3.548,6.081,0.019,-0.171,0.307
6.361,3.567,6.088,-0.007,-0.169,0.307
6.448,3.622,6.103,-0.059,-0.163,0.298
6.500,3.677,6.117,-0.106,-0.158,0.288
6.548,3.713,6.153,-0.153,-0.152,0.277
6.594,3.716,6.172,-0.215,-0.141,0.261
6.606,3.713,6.184,-0.257,-0.130,0.250
6.630,3.701,6.201,-0.298,-0.119,0.238
6.656,3.675,6.175,-0.344,-0.112,0.226
6.677,3.646,6.134,-0.368,-0.111,0.220
6.682,3.603,6.115,-0.378,-0.110,0.217
6.685,3.560,6.124,-0.373,-0.112,0.220
6.699,3.522,6.136,-0.359,-0.116,0.224
6.704,3.491,6.153,-0.339,-0.123,0.230
6.721,3.436,6.167,-0.302,-0.132,0.240
6.747,3.400,6.170,-0.270,-0.135,0.248
6.756,3.349,6.184,-0.225,-0.137,0.258
6.771,3.314,6.191,-0.192,-0.139,0.263
6.792,3.287,6.170,-0.161,-0.139,0.267
6.814,3.263,6.175,-0.126,-0.139,0.270
6.823,3.251,6.199,-0.101,-0.134,0.272
6.852,3.247,6.199,-0.081,-0.128,0.271
6.855,3.266,6.208,-0.066,-0.120,0.263
6.845,3.275,6.191,-0.061,-0.114,0.254
6.828,3.282,6.160,-0.060,-0.106,0.243
6.797,3.287,6.153,-0.058,-0.097,0.225
6.764,3.287,6.158,-0.055,-0.089,0.211
6.744,3.292,6.141,-0.050,-0.083,0.197
6.713,3.294,6.139,-0.038,-0.076,0.180
6.680,3.294,6.146,-0.027,-0.074,0.168

3.962,-11.909,4.606,-0.248,-0.221,0.110
3.824,-12.661,4.413,-0.271,-0.263,0.127
3.721,-13.427,4.245,-0.300,-0.304,0.128
3.613,-14.406,4.049,-0.349,-0.369,0.106
3.548,-15.107,3.869,-0.402,-0.428,0.070
3.476,-16.020,3.622,-0.491,-0.511,-0.004
3.393,-16.654,3.409,-0.560,-0.573,-0.076
3.304,-17.257,3.232,-0.645,-0.629,-0.161
3.165,-17.949,3.021,-0.775,-0.694,-0.295
3.110,-18.342,2.861,-0.870,-0.736,-0.413
3.029,-18.622,2.686,-0.955,-0.758,-0.545
3.151,-18.984,2.485,-1.077,-0.777,-0.750
3.266,-19.127,2.389,-1.167,-0.766,-0.942
3.366,-19.364,2.294,-1.218,-0.709,-1.222
3.452,-19.714,2.236,-1.246,-0.673,-1.442
3.718,-20.154,2.025,-1.293,-0.635,-1.697
4.061,-20.796,1.753,-1.348,-0.550,-2.085
4.197,-21.330,1.571,-1.349,-0.446,-2.397
4.185,-21.897,1.441,-1.309,-0.303,-2.717
4.046,-22.637,1.367,-1.183,-0.063,-3.141
3.936,-23.094,1.362,-1.071,0.105,-3.465
3.553,-23.501,1.346,-0.810,0.375,-3.858
