aX,aY,aZ,gX,gY,gZ
4.738,3.819,-9.184,-0.027,-0.086,-0.039
4.741,3.852,-9.191,-0.027,-0.067,-0.036
4.745,3.881,-9.194,-0.029,-0.054,-0.034
4.743,3.900,-9.179,-0.036,-0.035,-0.034
4.729,3.893,-9.175,-0.042,-0.023,-0.033
4.697,3.891,-9.160,-0.048,-0.011,-0.032
4.669,3.876,-9.136,-0.056,0.003,-0.030
4.664,3.855,-9.105,-0.063,0.012,-0.027
4.659,3.831,-9.086,-0.068,0.021,-0.025
4.662,3.797,-9.067,-0.075,0.034,-0.022
4.659,3.788,-9.045,-0.076,0.043,-0.018
4.666,3.764,-9.019,-0.077,0.056,-0.014
4.659,3.742,-8.988,-0.077,0.066,-0.011
4.642,3.735,-8.959,-0.075,0.074,-0.008
4.614,3.716,-8.916,-0.072,0.085,-0.005
4.599,3.711,-8.894,-0.070,0.092,-0.002
4.590,3.692,-8.847,-0.067,0.098,0.000
4.568,3.682,-8.799,-0.064,0.103,0.002
4.554,3.658,-8.768,-0.063,0.104,0.004
4.530,3.658,-8.734,-0.063,0.107,0.005
4.525,3.639,-8.698,-0.063,0.108,0.004
4.511,3.627,-8.684,-0.065,0.110,0.003
4.518,3.622,-8.643,-0.067,0.111,0.003
4.515,3.606,-8.617,-0.073,0.111,0.002
4.518,3.603,-8.564,-0.078,0.110,0.001
4.503,3.598,-8.509,-0.087,0.107,-0.003
4.492,3.598,-8.473,-0.093,0.105,-0.006
4.470,3.589,-8.449,-0.098,0.102,-0.009
4.436,3.570,-8.437,-0.103,0.095,-0.014
4.415,3.536,-8.432,-0.106,0.088,-0.017
4.408,3.496,-8.428,-0.106,0.083,-0.018
4.389,3.479,-8.408,-0.105,0.075,-0.019
4.384,3.479,-8.396,-0.102,0.068,-0.019
4.386,3.486,-8.370,-0.098,0.060,-0.018
4.398,3.488,-8.327,-0.091,0.048,-0.016
4.398,3.496,-8.308,-0.088,0.040,-0.015
4.393,3.510,-8.308,-0.084,0.028,-0.016
4.372,3.524,-8.313,-0.080,0.018,-0.018
4.341,3.541,-8.339,-0.076,0.007,-0.021
4.312,3.558,-8.392,-0.070,-0.007,-0.025
4.300,3.553,-8.418,-0.063,-0.017,-0.029
4.290,3.543,-8.423,-0.055,-0.025,-0.031
4.314,3.543,-8.430,-0.045,-0.035,-0.029
4.319,3.548,-8.440,-0.037,-0.041,-0.027
4.353,3.575,-8.435,-0.025,-0.046,-0.023
4.374,3.598,-8.442,-0.016,-0.049,-0.018
4.396,3.618,-8.454,-0.010,-0.051,-0.014
4.401,3.637,-8.487,-0.004,-0.052,-0.011
4.401,3.656,-8.531,0.000,-0.051,-0.009
4.408,3.682,-8.547,0.002,-0.051,-0.008
4.389,3.790,-8.653,-0.012,-0.055,-0.018
4.372,3.780,-8.672,-0.017,-0.059,-0.021
4.377,3.771,-8.691,-0.023,-0.065,-0.023
4.381,3.773,-8.712,-0.027,-0.068,-0.025
4.403,3.761,-8.720,-0.030,-0.070,-0.025
4.441,3.754,-8.729,-0.033,-0.071,-0.024
4.463,3.752,-8.748,-0.035,-0.070,-0.023
4.484,3.745,-8.751,-0.036,-0.068,-0.022
4.494,3.747,-8.777,-0.037,-0.066,-0.022
4.508,3.745,-8.782,-0.039,-0.062,-0.021
4.511,3.749,-8.792,-0.041,-0.058,-0.021
4.513,3.761,-8.811,-0.043,-0.054,-0.022
4.501,3.780,-8.813,-0.047,-0.048,-0.023
4.501,3.792,-8.823,-0.049,-0.046,-0.025
4.494,3.800,-8.851,-0.051,-0.044,-0.027
4.506,3.812,-8.859,-0.052,-0.043,-0.026
4.506,3.792,-8.849,-0.054,-0.043,-0.025
4.487,3.776,-8.830,-0.058,-0.042,-0.026
4.494,3.771,-8.839,-0.064,-0.041,-0.030
4.530,3.761,-8.906,-0.063,-0.037,-0.031
4.551,3.737,-8.873,-0.058,-0.029,-0.031
4.571,3.728,-8.844,-0.058,-0.023,-0.030
4.578,3.745,-8.808,-0.060,-0.018,-0.029
4.590,3.783,-8.792,-0.061,-0.013,-0.027
4.587,3.780,-8.801,-0.059,-0.008,-0.026
4.580,3.773,-8.818,-0.056,-0.005,-0.024
4.575,3.737,-8.818,-0.051,0.001,-0.021
4.575,3.718,-8.794,-0.049,0.005,-0.018
4.583,3.737,-8.770,-0.045,0.008,-0.013
4.592,3.754,-8.768,-0.043,0.009,-0.009
4.604,3.768,-8.760,-0.040,0.011,-0.005
4.618,3.776,-8.758,-0.038,0.013,-0.002
4.614,3.778,-8.734,-0.036,0.015,0.001
4.609,3.776,-8.729,-0.035,0.018,0.003
4.599,3.749,-8.739,-0.032,0.019,0.005
4.609,3.764,-8.712,-0.031,0.021,0.006
4.599,3.776,-8.693,-0.031,0.021,0.006
4.606,3.780,-8.686,-0.033,0.022,0.005
4.604,3.792,-8.679,-0.034,0.022,0.005
4.606,3.788,-8.679,-0.036,0.022,0.006
4.599,3.785,-8.660,-0.038,0.023,0.006
4.585,3.780,-8.638,-0.042,0.023,0.007
4.585,3.792,-8.602,-0.045,0.022,0.008

-0.491,6.096,-14.605,0.743,-5.883,-2.157
-0.412,6.460,-15.881,0.850,-5.870,-2.138
-0.160,6.732,-16.688,0.910,-5.824,-2.113
0.213,7.056,-17.447,0.970,-5.713,-2.059
0.522,7.264,-17.923,1.007,-5.617,-2.000
0.869,7.396,-18.373,1.043,-5.505,-1.924
1.374,7.530,-18.876,1.088,-5.322,-1.796
1.750,7.609,-19.204,1.122,-5.167,-1.679
2.933,7.180,-19.108,1.141,-5.064,-1.552
6.088,6.527,-21.055,0.833,-5.046,-1.561
5.746,7.786,-20.873,0.529,-4.367,-1.717
3.867,8.296,-16.882,0.104,-4.463,-1.795
3.464,8.399,-16.599,-0.256,-4.970,-1.873
3.436,8.619,-18.387,-0.483,-5.283,-1.874
3.654,9.055,-20.367,-0.550,-5.091,-1.769
3.747,9.187,-20.753,-0.468,-4.710,-1.624
3.615,9.239,-20.466,-0.374,-4.279,-1.469
3.349,9.263,-19.764,-0.361,-3.821,-1.285
3.333,9.280,-19.465,-0.462,-3.613,-1.177
3.572,9.352,-19.443,-0.705,-3.448,-1.094
3.735,9.328,-19.549,-0.907,-3.342,-1.052
3.826,9.237,-19.738,-1.085,-3.208,-1.013
3.790,8.997,-19.910,-1.274,-2.955,-0.945
3.761,8.701,-19.932,-1.374,-2.723,-0.879
3.764,8.315,-19.771,-1.480,-2.395,-0.786
3.831,7.992,-19.525,-1.547,-2.161,-0.719
3.922,7.652,-19.213,-1.612,-1.957,-0.658
4.061,7.197,-18.742,-1.696,-1.731,-0.590
4.171,6.852,-18.443,-1.741,-1.598,-0.551
4.264,6.483,-18.229,-1.757,-1.477,-0.516
4.357,6.021,-18.002,-1.730,-1.309,-0.469
4.405,5.686,-17.825,-1.672,-1.174,-0.434
4.456,5.267,-17.516,-1.548,-0.990,-0.389
4.489,4.994,-17.224,-1.431,-0.854,-0.354
4.544,4.762,-16.903,-1.304,-0.724,-0.322
4.599,4.566,-16.475,-1.117,-0.563,-0.282
4.638,4.492,-15.129,-0.464,-0.096,-0.189
4.571,4.530,-14.686,-0.274,0.031,-0.169
4.511,4.599,-14.372,-0.143,0.120,-0.156
4.436,4.697,-14.056,-0.026,0.202,-0.143
4.365,4.870,-13.661,0.105,0.304,-0.127
4.334,5.004,-13.379,0.187,0.375,-0.114
4.264,5.140,-13.091,0.254,0.444,-0.100
4.175,5.320,-12.649,0.320,0.531,-0.084
4.101,5.449,-12.328,0.352,0.589,-0.071
3.982,5.598,-11.945,0.374,0.658,-0.053
3.895,5.705,-11.698,0.377,0.703,-0.040
3.792,5.789,-11.430,0.368,0.743,-0.025
3.670,5.873,-11.076,0.344,0.788,-0.004
3.575,5.911,-10.827,0.315,0.818,0.013
3.496,5.942,-10.568,0.281,0.844,0.031
3.349,5.928,-10.266,0.232,0.870,0.056
3.256,5.880,-10.063,0.193,0.883,0.075
3.168,5.816,-9.888,0.153,0.891,0.095
3.053,5.720,-9.689,0.103,0.896,0.124
3.007,5.612,-9.529,0.068,0.900,0.146
2.969,5.497,-9.371,0.042,0.902,0.170
2.942,5.341,-9.127,0.014,0.900,0.201
2.926,5.219,-8.971,0.002,0.897,0.226
2.923,5.097,-8.820,-0.007,0.895,0.252
2.907,4.992,-8.645,-0.011,0.883,0.284
2.904,4.884,-8.531,-0.005,0.875,0.309
2.904,4.779,-8.396,0.006,0.868,0.333
2.890,4.635,-8.229,0.028,0.855,0.362
2.899,4.539,-8.145,0.048,0.843,0.380
2.883,4.453,-8.056,0.067,0.830,0.396
2.880,4.357,-7.930,0.096,0.814,0.415
2.892,4.300,-7.867,0.115,0.801,0.424
2.911,4.259,-7.803,0.133,0.788,0.432
2.938,4.185,-7.700,0.151,0.768,0.438
2.959,4.128,-7.649,0.162,0.754,0.440
2.990,4.073,-7.609,0.168,0.739,0.440
3.010,4.029,-7.535,0.169,0.722,0.438
3.026,4.010,-7.482,0.168,0.704,0.432
3.048,3.989,-7.468,0.163,0.685,0.424
3.060,3.931,-7.405,0.152,0.663,0.412
3.084,3.910,-7.381,0.141,0.643,0.402
3.105,3.862,-7.365,0.131,0.624,0.391
3.156,3.814,-7.338,0.112,0.596,0.373
3.160,3.785,-7.319,0.095,0.574,0.357
3.187,3.757,-7.317,0.080,0.552,0.341
3.211,3.723,-7.319,0.063,0.522,0.320
3.239,3.685,-7.326,0.051,0.496,0.303
3.263,3.654,-7.365,0.039,0.469,0.284
3.316,3.615,-7.367,0.026,0.435,0.262
3.361,3.596,-7.393,0.017,0.408,0.246
3.419,3.575,-7.422,0.011,0.386,0.231
3.491,3.572,-7.460,0.002,0.356,0.213
3.543,3.570,-7.477,-0.003,0.335,0.199
3.587,3.577,-7.487,-0.009,0.318,0.188
3.654,3.584,-7.489,-0.017,0.293,0.173
3.694,3.591,-7.499,-0.022,0.273,0.163
3.745,3.591,-7.513,-0.028,0.254,0.154
3.814,3.615,-7.544,-0.035,0.228,0.141
3.855,3.625,-7.573,-0.039,0.210,0.132
3.900,3.625,-7.599,-0.041,0.193,0.125
3.950,3.606,-7.630,-0.039,0.171,0.116
3.979,3.596,-7.661,-0.034,0.155,0.111
4.010,3.596,-7.683,-0.028,0.141,0.106
4.046,3.603,-7.733,-0.017,0.121,0.100
4.077,3.615,-7.757,-0.007,0.105,0.098
4.116,3.651,-7.772,0.001,0.089,0.096
4.161,3.699,-7.819,0.013,0.067,0.094
4.209,3.721,-7.834,0.019,0.051,0.094
4.235,3.745,-7.863,0.024,0.036,0.092
4.257,3.790,-7.870,0.025,0.016,0.091
4.252,3.814,-7.906,0.023,-0.000,0.090
4.243,3.847,-7.956,0.021,-0.018,0.086
4.245,3.886,-8.028,0.016,-0.043,0.081
4.240,3.895,-8.080,0.013,-0.061,0.078
4.259,3.900,-8.128,0.009,-0.078,0.077
4.278,3.898,-8.188,0.007,-0.101,0.075
4.312,3.912,-8.246,0.006,-0.116,0.075
4.336,3.919,-8.296,0.005,-0.130,0.077
4.369,3.938,-8.351,0.007,-0.145,0.079
4.401,3.948,-8.401,0.011,-0.153,0.083
4.415,3.943,-8.449,0.018,-0.159,0.088
4.420,3.960,-8.499,0.023,-0.163,0.090
4.427,3.972,-8.543,0.026,-0.166,0.093
4.415,3.996,-8.622,0.029,-0.170,0.093
4.393,4.020,-8.665,0.029,-0.172,0.091
4.384,4.037,-8.720,0.029,-0.173,0.089
4.379,4.039,-8.792,0.028,-0.174,0.087
4.381,4.046,-8.794,0.025,-0.174,0.085
4.379,4.056,-8.835,0.021,-0.174,0.085
4.369,4.046,-8.885,0.013,-0.172,0.084
4.374,4.037,-8.911,0.007,-0.171,0.083
4.372,4.017,-8.945,0.001,-0.169,0.084
4.350,3.986,-8.952,-0.003,-0.165,0.085
4.360,3.974,-8.983,-0.005,-0.163,0.086
4.365,3.965,-8.985,-0.006,-0.160,0.086
4.367,3.953,-9.014,-0.006,-0.156,0.085
4.369,3.936,-9.041,-0.007,-0.151,0.083
4.367,3.929,-9.060,-0.007,-0.142,0.080
4.377,3.924,-9.086,-0.008,-0.133,0.078
4.381,3.922,-9.108,-0.009,-0.122,0.076
4.372,3.917,-9.117,-0.011,-0.106,0.074
4.362,3.915,-9.108,-0.014,-0.094,0.069
4.357,3.907,-9.093,-0.017,-0.082,0.066
4.360,3.891,-9.108,-0.022,-0.067,0.062
4.341,3.883,-9.117,-0.024,-0.055,0.058
4.326,3.864,-9.112,-0.025,-0.044,0.056
4.290,3.847,-9.074,-0.026,-0.031,0.054
4.250,3.824,-9.057,-0.026,-0.022,0.052
4.207,3.809,-9.021,-0.023,-0.011,0.052
4.192,3.795,-9.007,-0.020,-0.006,0.051
4.173,3.783,-9.009,-0.014,-0.002,0.051
4.154,3.783,-9.029,-0.005,0.000,0.050
4.147,3.776,-9.041,0.002,0.001,0.048
4.135,3.761,-9.041,0.010,0.002,0.047
4.130,3.754,-9.024,0.020,0.005,0.046
4.130,3.764,-8.995,0.028,0.007,0.045
4.142,3.773,-8.971,0.034,0.010,0.044
4.156,3.792,-8.947,0.040,0.014,0.043
4.161,3.802,-8.911,0.042,0.018,0.042
4.168,3.807,-8.890,0.042,0.022,0.040
4.171,3.804,-8.894,0.042,0.027,0.038
4.147,3.812,-8.894,0.039,0.031,0.036
4.144,3.819,-8.892,0.038,0.035,0.034
4.135,3.812,-8.875,0.035,0.039,0.033
4.147,3.800,-8.880,0.033,0.041,0.032
4.142,3.792,-8.880,0.031,0.043,0.033
4.144,3.778,-8.832,0.026,0.043,0.035
4.156,3.780,-8.815,0.021,0.044,0.037
4.159,3.788,-8.787,0.017,0.044,0.038
4.183,3.780,-8.784,0.009,0.045,0.041
4.190,3.776,-8.763,0.004,0.045,0.042
4.190,3.785,-8.741,-0.001,0.045,0.043
4.180,3.812,-8.748,-0.004,0.043,0.043
4.175,3.821,-8.741,-0.007,0.043,0.043
4.187,3.814,-8.753,-0.008,0.042,0.042
4.199,3.802,-8.751,-0.009,0.041,0.043
4.219,3.773,-8.744,-0.010,0.042,0.043
4.226,3.778,-8.734,-0.010,0.042,0.045
4.231,3.780,-8.703,-0.010,0.042,0.048
4.231,3.768,-8.691,-0.009,0.041,0.051
4.221,3.764,-8.679,-0.010,0.042,0.054
4.238,3.749,-8.689,-0.009,0.042,0.057
4.245,3.752,-8.681,-0.010,0.044,0.060
4.247,3.747,-8.674,-0.011,0.046,0.062
4.233,3.742,-8.665,-0.011,0.046,0.063
4.223,3.730,-8.674,-0.010,0.044,0.063
4.199,3.721,-8.684,-0.009,0.041,0.062
4.192,3.728,-8.672,-0.008,0.035,0.061
4.207,3.718,-8.672,-0.006,0.031,0.060
4.216,3.709,-8.674,-0.003,0.026,0.059
4.233,3.692,-8.657,0.003,0.022,0.060
4.233,3.694,-8.645,0.007,0.020,0.060
4.250,3.689,-8.648,0.010,0.019,0.061
4.254,3.701,-8.657,0.012,0.019,0.060
4.254,3.699,-8.667,0.011,0.019,0.059
4.271,3.709,-8.667,0.009,0.021,0.057
4.269,3.723,-8.657,0.005,0.024,0.055
4.286,3.737,-8.655,0.001,0.028,0.052
4.276,3.745,-8.657,-0.005,0.032,0.047
4.269,3.747,-8.662,-0.009,0.034,0.042
4.259,3.752,-8.648,-0.014,0.035,0.037
4.247,3.737,-8.629,-0.022,0.034,0.033
4.228,3.737,-8.619,-0.028,0.033,0.028
4.223,3.737,-8.614,-0.034,0.031,0.024
4.219,3.728,-8.602,-0.042,0.027,0.020
4.197,3.728,-8.504,-0.046,0.024,0.019
4.223,3.747,-8.475,-0.050,0.016,0.018
4.247,3.759,-8.516,-0.060,0.009,0.017
4.276,3.759,-8.540,-0.067,0.010,0.015
4.269,3.742,-8.533,-0.071,0.015,0.014
4.254,3.728,-8.490,-0.076,0.016,0.014
4.250,3.725,-8.483,-0.078,0.014,0.012
4.245,3.733,-8.509,-0.078,0.013,0.009
4.209,3.716,-8.526,-0.077,0.007,0.005
4.197,3.685,-8.554,-0.072,0.002,0.000
4.168,3.658,-8.533,-0.066,-0.004,-0.003
4.175,3.663,-8.543,-0.056,-0.014,-0.004
4.187,3.675,-8.590,-0.047,-0.019,-0.006
4.207,3.682,-8.629,-0.035,-0.020,-0.006
4.209,3.675,-8.633,-0.025,-0.020,-0.006
4.226,3.701,-8.619,-0.019,-0.022,-0.005
4.247,3.721,-8.607,-0.014,-0.027,-0.003
4.259,3.737,-8.588,-0.012,-0.029,-0.001
4.271,3.764,-8.583,-0.013,-0.031,0.000
4.290,3.814,-8.607,-0.017,-0.034,0.003
4.300,3.826,-8.602,-0.023,-0.035,0.006
4.298,3.828,-8.600,-0.033,-0.035,0.007
4.305,3.831,-8.612,-0.042,-0.035,0.007
4.322,3.821,-8.633,-0.050,-0.034,0.007

1.676,7.657,-11.736,0.179,-4.567,-2.235
1.487,7.920,-12.553,0.201,-4.587,-2.209
1.334,8.210,-13.738,0.247,-4.603,-2.174
1.250,8.384,-14.509,0.295,-4.591,-2.140
1.168,8.504,-15.103,0.353,-4.569,-2.094
1.185,8.521,-15.687,0.435,-4.538,-2.013
1.336,8.459,-16.020,0.493,-4.507,-1.938
1.599,8.368,-16.288,0.552,-4.460,-1.853
1.982,8.183,-16.482,0.623,-4.378,-1.724
2.248,8.016,-16.513,0.677,-4.316,-1.612
2.571,7.843,-16.577,0.732,-4.256,-1.490
4.192,6.821,-16.484,0.700,-4.357,-1.356
6.340,6.711,-18.253,0.460,-4.285,-1.448
4.870,7.714,-15.890,0.174,-3.790,-1.604
4.523,7.458,-14.202,-0.089,-4.269,-1.672
4.401,7.633,-15.069,-0.365,-4.756,-1.771
4.116,7.853,-17.071,-0.469,-4.946,-1.750
4.235,8.042,-17.686,-0.363,-4.771,-1.674
4.252,8.018,-17.782,-0.174,-4.481,-1.559
4.065,7.989,-17.353,0.035,-4.064,-1.411
3.910,8.016,-17.025,0.104,-3.843,-1.326
3.881,8.147,-16.891,0.049,-3.710,-1.272
3.931,8.303,-17.032,-0.058,-3.685,-1.263
4.005,8.437,-17.296,-0.177,-3.647,-1.257
4.092,8.533,-17.578,-0.306,-3.510,-1.230
4.123,8.495,-17.669,-0.367,-3.343,-1.189
4.137,8.399,-17.648,-0.405,-3.139,-1.135
4.164,8.229,-17.396,-0.450,-2.853,-1.054
4.195,8.114,-17.150,-0.501,-2.660,-0.994
4.221,7.985,-16.781,-0.598,-2.447,-0.922
4.252,7.865,-16.549,-0.688,-2.320,-0.876
4.302,7.714,-16.395,-0.775,-2.215,-0.833
4.353,7.475,-16.321,-0.865,-2.066,-0.776
4.357,7.271,-16.295,-0.898,-1.946,-0.734
4.290,6.989,-16.173,-0.903,-1.768,-0.672
4.250,6.783,-16.063,-0.887,-1.631,-0.626
4.192,6.598,-15.900,-0.859,-1.497,-0.578
4.183,6.388,-15.677,-0.810,-1.330,-0.521
4.192,6.254,-15.488,-0.763,-1.211,-0.479
4.092,5.756,-14.528,-0.413,-0.693,-0.309
4.037,5.725,-14.286,-0.325,-0.590,-0.281
3.960,5.722,-14.032,-0.242,-0.494,-0.255
3.876,5.727,-13.695,-0.144,-0.380,-0.226
3.788,5.753,-13.434,-0.082,-0.304,-0.207
3.692,5.789,-13.101,-0.013,-0.213,-0.182
3.606,5.825,-12.890,0.029,-0.151,-0.164
3.534,5.856,-12.687,0.063,-0.092,-0.147
3.431,5.897,-12.414,0.093,-0.021,-0.123
3.330,5.926,-12.210,0.105,0.028,-0.106
3.251,5.930,-12.028,0.109,0.072,-0.090
3.134,5.971,-11.777,0.103,0.126,-0.069
3.057,5.986,-11.581,0.092,0.162,-0.053
3.012,5.986,-11.408,0.075,0.195,-0.038
2.935,5.969,-11.195,0.047,0.234,-0.017
2.875,5.930,-11.035,0.025,0.262,0.000
2.832,5.875,-10.884,0.000,0.289,0.016
2.780,5.799,-10.681,-0.034,0.321,0.038
2.746,5.737,-10.537,-0.058,0.344,0.054
2.698,5.646,-10.367,-0.086,0.374,0.075
2.686,5.571,-10.259,-0.102,0.396,0.092
2.650,5.488,-10.149,-0.115,0.418,0.108
2.629,5.377,-10.010,-0.124,0.446,0.130
2.619,5.298,-9.869,-0.127,0.467,0.147
2.607,5.222,-9.749,-0.126,0.488,0.165
2.612,5.112,-9.572,-0.120,0.516,0.188
2.612,5.052,-9.481,-0.114,0.535,0.205
2.622,4.973,-9.397,-0.107,0.553,0.219
2.612,4.867,-9.256,-0.095,0.577,0.239
2.600,4.781,-9.141,-0.082,0.593,0.253
2.619,4.697,-9.024,-0.070,0.608,0.265
2.643,4.568,-8.906,-0.053,0.625,0.278
2.655,4.468,-8.818,-0.039,0.637,0.286
2.658,4.396,-8.727,-0.025,0.646,0.292
2.667,4.317,-8.612,-0.005,0.656,0.297
2.682,4.257,-8.509,0.010,0.661,0.300
2.674,4.207,-8.406,0.023,0.663,0.300
2.672,4.140,-8.301,0.037,0.661,0.297
2.655,4.111,-8.238,0.044,0.654,0.292
2.660,4.077,-8.207,0.049,0.645,0.284
2.660,4.061,-8.138,0.053,0.630,0.268
2.667,4.037,-8.109,0.054,0.618,0.255
2.662,4.010,-8.080,0.053,0.606,0.241
2.705,4.005,-8.037,0.047,0.585,0.221
2.751,3.989,-7.982,0.037,0.569,0.205
2.794,3.977,-7.925,0.026,0.553,0.189
2.851,3.977,-7.851,0.010,0.529,0.169
2.914,3.965,-7.788,-0.004,0.512,0.155
2.957,3.984,-7.767,-0.020,0.495,0.141
2.998,4.013,-7.721,-0.041,0.473,0.124
3.038,4.017,-7.721,-0.056,0.456,0.110
3.079,4.017,-7.712,-0.070,0.440,0.096
3.120,4.044,-7.685,-0.088,0.419,0.079
3.170,4.065,-7.681,-0.099,0.403,0.069
3.249,4.073,-7.678,-0.112,0.384,0.056
3.306,4.092,-7.683,-0.119,0.370,0.047
3.330,4.096,-7.690,-0.123,0.355,0.039
3.354,4.125,-7.697,-0.125,0.335,0.029
3.364,4.118,-7.700,-0.124,0.320,0.023
3.369,4.137,-7.724,-0.122,0.304,0.017
3.383,4.152,-7.750,-0.116,0.281,0.008
3.407,4.175,-7.781,-0.112,0.263,0.003
3.436,4.199,-7.810,-0.109,0.245,-0.001
3.469,4.233,-7.851,-0.103,0.219,-0.006
3.500,4.259,-7.848,-0.096,0.200,-0.008
3.531,4.293,-7.863,-0.089,0.181,-0.010
3.560,4.334,-7.889,-0.080,0.153,-0.012
3.577,4.348,-7.908,-0.073,0.134,-0.013
3.596,4.348,-7.949,-0.065,0.116,-0.014
3.627,4.348,-7.999,-0.053,0.092,-0.014
3.656,4.367,-8.030,-0.042,0.075,-0.013
3.694,4.381,-8.080,-0.029,0.053,-0.013
3.704,4.408,-8.124,-0.018,0.037,-0.012
3.723,4.460,-8.164,-0.006,0.021,-0.010
3.723,4.506,-8.238,0.010,0.003,-0.010
3.735,4.518,-8.282,0.019,-0.009,-0.008
3.759,4.554,-8.320,0.026,-0.021,-0.007
3.792,4.592,-8.394,0.034,-0.034,-0.005
3.800,4.626,-8.430,0.038,-0.042,-0.003
3.826,4.673,-8.480,0.040,-0.050,-0.001
3.864,4.705,-8.547,0.041,-0.059,0.001
3.883,4.721,-8.595,0.040,-0.063,0.002
3.915,4.736,-8.662,0.037,-0.064,0.004
3.926,4.738,-8.681,0.034,-0.064,0.005
3.934,4.748,-8.691,0.030,-0.064,0.006
3.950,4.786,-8.705,0.024,-0.061,0.008
3.965,4.793,-8.748,0.019,-0.057,0.009
3.977,4.788,-8.765,0.014,-0.051,0.010
3.986,4.793,-8.763,0.007,-0.042,0.011
3.989,4.788,-8.784,0.002,-0.034,0.012
3.991,4.781,-8.813,-0.005,-0.024,0.013
4.010,4.774,-8.827,-0.013,-0.010,0.015
3.998,4.757,-8.844,-0.019,0.000,0.016
3.977,4.743,-8.854,-0.025,0.010,0.017
3.977,4.733,-8.847,-0.033,0.022,0.018
3.967,4.719,-8.839,-0.039,0.031,0.019
3.970,4.717,-8.837,-0.045,0.039,0.020
3.960,4.702,-8.818,-0.054,0.048,0.020
3.955,4.676,-8.813,-0.058,0.055,0.019
3.955,4.652,-8.792,-0.061,0.062,0.019
3.924,4.618,-8.758,-0.063,0.072,0.018
3.898,4.583,-8.756,-0.062,0.079,0.019
3.876,4.549,-8.756,-0.059,0.084,0.019
3.845,4.532,-8.741,-0.054,0.092,0.020
3.831,4.511,-8.715,-0.050,0.095,0.021
3.809,4.513,-8.674,-0.043,0.096,0.022
3.795,4.503,-8.650,-0.038,0.097,0.023
3.790,4.503,-8.622,-0.034,0.097,0.024
3.768,4.496,-8.595,-0.030,0.097,0.023
3.754,4.499,-8.566,-0.029,0.097,0.022
3.752,4.499,-8.547,-0.027,0.096,0.021
3.723,4.480,-8.533,-0.024,0.094,0.020
3.716,4.468,-8.519,-0.023,0.092,0.018
3.709,4.458,-8.507,-0.021,0.090,0.018
3.713,4.439,-8.502,-0.018,0.088,0.019
3.728,4.424,-8.466,-0.015,0.086,0.021
3.725,4.422,-8.447,-0.012,0.084,0.023
3.704,4.420,-8.423,-0.007,0.080,0.025
3.692,4.424,-8.430,-0.003,0.075,0.025
3.687,4.427,-8.430,0.001,0.071,0.024
3.692,4.432,-8.413,0.006,0.065,0.024
3.685,4.429,-8.408,0.010,0.060,0.024
3.697,4.436,-8.401,0.013,0.056,0.025
3.737,4.434,-8.404,0.015,0.051,0.027
3.754,4.434,-8.404,0.017,0.047,0.030
3.754,4.444,-8.382,0.018,0.045,0.035
3.783,4.456,-8.353,0.018,0.042,0.040
3.800,4.470,-8.341,0.015,0.040,0.043
3.797,4.477,-8.327,0.010,0.038,0.046
3.795,4.480,-8.341,0.002,0.034,0.048
3.783,4.470,-8.356,-0.004,0.030,0.048
3.761,4.456,-8.363,-0.010,0.026,0.046
3.749,4.422,-8.361,-0.018,0.020,0.044
3.742,4.408,-8.361,-0.022,0.015,0.042
3.749,4.389,-8.370,-0.027,0.010,0.041
3.757,4.372,-8.356,-0.033,0.003,0.040
3.780,4.377,-8.375,-0.039,-0.002,0.039
3.797,4.350,-8.392,-0.043,-0.007,0.038
3.819,4.326,-8.377,-0.046,-0.010,0.039
3.845,4.307,-8.363,-0.050,-0.012,0.038
3.859,4.322,-8.341,-0.056,-0.014,0.038
3.891,4.343,-8.356,-0.060,-0.015,0.037
3.903,4.350,-8.373,-0.063,-0.014,0.035
3.888,4.331,-8.404,-0.068,-0.014,0.032
3.857,4.326,-8.425,-0.070,-0.015,0.028
3.816,4.319,-8.487,-0.071,-0.018,0.024
3.785,4.312,-8.540,-0.070,-0.025,0.018
3.778,4.317,-8.557,-0.067,-0.029,0.013
3.771,4.300,-8.574,-0.061,-0.034,0.009
3.778,4.286,-8.607,-0.054,-0.037,0.007
3.795,4.290,-8.619,-0.047,-0.039,0.005
3.807,4.295,-8.626,-0.036,-0.038,0.006
3.826,4.357,-8.657,-0.002,-0.028,0.012
3.833,4.398,-8.689,0.006,-0.025,0.012
3.824,4.439,-8.720,0.010,-0.023,0.012
3.814,4.465,-8.751,0.014,-0.022,0.013
3.807,4.487,-8.772,0.018,-0.021,0.012
3.816,4.489,-8.794,0.019,-0.020,0.012
3.826,4.496,-8.789,0.020,-0.018,0.012
3.833,4.508,-8.794,0.019,-0.014,0.013
3.855,4.513,-8.794,0.019,-0.009,0.015
3.871,4.542,-8.780,0.018,-0.003,0.018
3.886,4.568,-8.792,0.015,0.003,0.020
3.893,4.573,-8.782,0.012,0.008,0.023
3.893,4.578,-8.775,0.009,0.013,0.025
3.903,4.590,-8.756,0.002,0.018,0.027
3.905,4.604,-8.739,-0.002,0.022,0.029
3.915,4.592,-8.739,-0.009,0.026,0.031
3.910,4.583,-8.744,-0.017,0.030,0.033
3.912,4.573,-8.739,-0.023,0.034,0.034
3.917,4.583,-8.703,-0.030,0.037,0.035
