aX,aY,aZ,gX,gY,gZ
4.688,3.694,7.017,-0.781,0.482,-0.360
4.760,3.575,7.168,-0.715,0.477,-0.349
4.870,3.424,7.333,-0.614,0.456,-0.332
4.932,3.333,7.439,-0.528,0.420,-0.317
5.006,3.244,7.544,-0.433,0.377,-0.301
5.126,3.206,7.661,-0.299,0.328,-0.275
5.255,3.220,7.748,-0.189,0.309,-0.253
5.358,3.256,7.824,-0.076,0.293,-0.231
5.507,3.352,7.894,0.072,0.275,-0.201
5.607,3.469,7.930,0.178,0.257,-0.181
5.710,3.598,7.930,0.278,0.240,-0.160
5.856,3.771,7.920,0.398,0.212,-0.136
5.971,3.905,7.922,0.476,0.190,-0.117
6.060,4.068,7.894,0.544,0.171,-0.098
6.191,4.312,7.863,0.617,0.143,-0.071
6.309,4.492,7.834,0.653,0.120,-0.053
6.412,4.640,7.798,0.675,0.091,-0.037
6.543,4.786,7.781,0.688,0.060,-0.016
6.651,4.858,7.743,0.685,0.045,-0.002
6.742,4.884,7.683,0.671,0.025,0.009
6.843,4.863,7.614,0.642,-0.003,0.022
6.929,4.808,7.590,0.616,-0.003,0.030
6.993,4.705,7.535,0.589,0.008,0.038
7.056,4.568,7.465,0.558,0.017,0.044
7.144,4.362,7.360,0.509,0.018,0.050
7.190,4.211,7.302,0.467,0.018,0.048
7.230,4.070,7.245,0.424,0.012,0.044
7.245,3.910,7.204,0.367,0.014,0.039
7.250,3.804,7.185,0.325,0.017,0.036
7.259,3.689,7.135,0.280,0.005,0.033
7.298,3.558,7.092,0.220,-0.035,0.029
7.336,3.460,7.087,0.180,-0.059,0.025
7.377,3.366,7.111,0.148,-0.072,0.023
7.451,3.235,7.116,0.120,-0.072,0.024
7.494,3.136,7.111,0.107,-0.063,0.025
7.527,3.033,7.092,0.099,-0.054,0.027
7.592,2.892,7.065,0.096,-0.037,0.030
7.630,2.787,7.039,0.097,-0.017,0.031
7.647,2.698,6.998,0.102,0.006,0.033
7.671,2.593,6.941,0.107,0.031,0.033
7.700,2.533,6.888,0.106,0.040,0.031
7.702,2.507,6.845,0.102,0.043,0.027
7.705,2.495,6.833,0.095,0.043,0.022
7.683,2.523,6.804,0.083,0.047,0.014
7.673,2.557,6.764,0.072,0.047,0.009
7.661,2.607,6.718,0.057,0.044,0.003
7.647,2.703,6.677,0.035,0.039,-0.007

-3.898,10.683,7.695,0.834,1.255,-3.163
-3.938,12.881,8.430,0.760,1.252,-3.144
-3.898,14.552,8.997,0.659,1.252,-3.115
-3.778,16.226,9.577,0.520,1.243,-3.075
-3.498,18.325,10.393,0.284,1.229,-3.014
-3.196,19.628,11.011,0.078,1.224,-2.960
-2.868,20.645,11.643,-0.142,1.228,-2.896
-2.385,21.615,12.486,-0.444,1.251,-2.802
-2.028,22.003,13.094,-0.665,1.280,-2.725
-1.676,22.158,13.664,-0.872,1.306,-2.642
-1.262,22.053,14.363,-1.110,1.344,-2.527
-1.030,21.766,14.803,-1.248,1.367,-2.437
-0.864,21.095,15.309,-1.374,1.381,-2.315
-0.804,20.423,15.632,-1.426,1.378,-2.221
-0.824,19.620,15.914,-1.444,1.363,-2.123
-0.903,18.459,16.209,-1.424,1.319,-1.989
-0.996,17.528,16.381,-1.379,1.261,-1.888
-1.106,16.525,16.506,-1.317,1.180,-1.790
-1.164,15.182,16.427,-1.190,1.049,-1.666
-1.120,14.131,16.357,-1.076,0.931,-1.583
-1.250,13.075,16.288,-0.949,0.819,-1.512
-1.132,11.760,15.926,-0.796,0.637,-1.452
-0.924,10.985,15.759,-0.686,0.422,-1.456
-0.881,10.211,15.711,-0.528,0.342,-1.456
-0.845,9.280,15.407,-0.265,0.285,-1.429
-0.725,8.672,15.028,-0.061,0.221,-1.397
-0.493,8.150,14.621,0.171,0.173,-1.366
-0.263,7.918,14.119,0.289,0.101,-1.356
0.026,7.841,13.659,0.358,-0.040,-1.375
0.371,7.824,13.273,0.408,-0.219,-1.424
0.632,7.882,13.056,0.434,-0.307,-1.457
0.864,7.932,12.799,0.453,-0.351,-1.479
1.233,8.025,12.371,0.444,-0.416,-1.493
1.566,8.143,12.024,0.399,-0.510,-1.510
1.954,8.305,11.772,0.324,-0.615,-1.538
2.456,8.531,11.557,0.200,-0.733,-1.597
2.808,8.617,11.423,0.110,-0.787,-1.642
3.103,8.629,11.363,0.027,-0.796,-1.676
3.462,8.554,11.198,-0.065,-0.795,-1.697
3.773,8.437,11.135,-0.122,-0.759,-1.693
4.120,8.260,11.090,-0.173,-0.711,-1.687
4.535,7.966,11.068,-0.226,-0.582,-1.672
4.779,7.707,11.013,-0.251,-0.486,-1.660
5.545,6.788,10.982,-0.168,-0.263,-1.556
5.701,6.778,10.973,-0.168,-0.347,-1.560
5.787,6.788,10.980,-0.169,-0.458,-1.570
5.899,6.888,11.018,-0.161,-0.630,-1.583
6.002,7.037,11.147,-0.136,-0.736,-1.579
6.172,7.319,11.320,-0.079,-0.790,-1.548
6.383,7.594,11.356,-0.038,-0.806,-1.515
6.610,7.887,11.349,-0.007,-0.810,-1.481
6.948,8.212,11.289,0.017,-0.804,-1.437
7.214,8.420,11.214,0.026,-0.794,-1.403
7.477,8.598,11.138,0.029,-0.784,-1.369
7.834,8.842,11.032,0.021,-0.756,-1.316
8.102,9.031,10.944,0.004,-0.744,-1.273
8.334,9.203,10.853,-0.021,-0.748,-1.227
8.605,9.390,10.712,-0.072,-0.772,-1.158
8.751,9.459,10.606,-0.123,-0.811,-1.097
8.952,9.455,10.546,-0.183,-0.866,-1.028
9.237,9.629,10.534,-0.269,-0.961,-0.932
9.369,9.742,10.556,-0.312,-1.015,-0.848
9.574,9.807,10.582,-0.337,-1.003,-0.745
9.898,9.922,10.511,-0.369,-0.944,-0.615
10.127,10.017,10.400,-0.405,-0.895,-0.533
10.355,10.130,10.214,-0.466,-0.884,-0.441
10.484,10.163,10.087,-0.511,-0.910,-0.382
10.568,10.132,9.993,-0.554,-0.964,-0.321
10.642,10.013,9.917,-0.594,-1.017,-0.231
10.724,9.886,9.876,-0.614,-1.029,-0.153
10.757,9.735,9.821,-0.621,-1.037,-0.066
10.726,9.459,9.606,-0.620,-1.067,0.060
10.649,9.177,9.436,-0.599,-1.105,0.167
10.604,8.868,9.280,-0.573,-1.137,0.285
10.240,8.351,9.143,-0.503,-1.146,0.466
10.410,7.980,8.861,-0.479,-1.160,0.607
10.568,7.805,8.538,-0.463,-1.357,0.703
10.582,7.513,8.396,-0.395,-1.438,0.837
10.539,7.281,8.349,-0.307,-1.344,0.956
10.523,6.993,8.035,-0.202,-1.231,1.099
10.415,6.812,7.750,-0.157,-1.230,1.196
10.324,6.718,7.513,-0.149,-1.261,1.279
10.218,6.692,7.278,-0.179,-1.318,1.371
10.144,6.706,7.061,-0.222,-1.389,1.428
10.048,6.718,6.835,-0.268,-1.458,1.480
9.792,6.675,6.596,-0.294,-1.452,1.575
9.663,6.582,6.402,-0.300,-1.408,1.655
9.522,6.495,6.191,-0.306,-1.376,1.737
9.292,6.306,5.911,-0.318,-1.330,1.850
9.112,6.120,5.710,-0.333,-1.311,1.932
8.916,5.916,5.490,-0.347,-1.309,2.015
8.593,5.583,5.222,-0.351,-1.311,2.135
8.380,5.306,5.047,-0.339,-1.309,2.229
8.241,5.030,4.937,-0.314,-1.274,2.323
8.061,4.669,4.757,-0.268,-1.218,2.438
7.889,4.379,4.630,-0.224,-1.170,2.514
7.690,4.073,4.494,-0.180,-1.133,2.583
7.391,3.654,4.326,-0.126,-1.101,2.669
7.175,3.376,4.211,-0.092,-1.084,2.729
6.986,3.115,4.108,-0.060,-1.086,2.781
6.756,2.763,3.958,-0.014,-1.109,2.844
6.548,2.483,3.845,0.034,-1.118,2.892
6.369,2.203,3.725,0.101,-1.122,2.944
6.165,1.844,3.615,0.216,-1.100,3.022
6.033,1.597,3.572,0.317,-1.072,3.082
5.923,1.379,3.517,0.424,-1.050,3.137
5.827,1.128,3.419,0.565,-1.046,3.204
5.722,0.970,3.390,0.676,-1.030,3.249
5.648,0.819,3.318,0.784,-1.023,3.294
5.564,0.692,3.268,0.915,-1.015,3.343
5.514,0.651,3.163,0.994,-1.019,3.371
5.464,0.644,3.160,1.053,-1.003,3.391
5.420,0.654,3.065,1.097,-1.013,3.408
5.361,0.694,3.036,1.105,-1.022,3.412
5.325,0.718,2.995,1.094,-1.037,3.412
5.368,0.754,2.981,1.058,-1.040,3.402
5.409,0.785,2.983,1.022,-1.022,3.388
5.430,0.804,2.988,0.981,-0.984,3.367
5.454,0.802,2.947,0.920,-0.941,3.331
5.485,0.769,2.926,0.870,-0.923,3.299
5.485,0.745,2.947,0.820,-0.887,3.264
5.466,0.663,2.914,0.760,-0.836,3.215
5.399,0.560,2.897,0.719,-0.804,3.178
5.327,0.443,2.868,0.682,-0.786,3.145
5.195,0.297,2.854,0.641,-0.756,3.103
5.109,0.160,2.837,0.616,-0.739,3.072
5.035,0.002,2.811,0.594,-0.723,3.044
4.932,-0.223,2.782,0.572,-0.719,3.009
4.846,-0.419,2.756,0.559,-0.715,2.987
4.808,-0.618,2.701,0.547,-0.730,2.967
4.781,-0.888,2.710,0.542,-0.716,2.931
4.745,-1.128,2.693,0.544,-0.713,2.902
4.729,-1.360,2.662,0.549,-0.716,2.869
4.731,-1.628,2.677,0.563,-0.698,2.815
4.726,-1.879,2.665,0.581,-0.681,2.771
4.733,-2.093,2.665,0.604,-0.652,2.722
4.726,-2.344,2.643,0.636,-0.606,2.647
4.697,-2.516,2.605,0.661,-0.578,2.585
4.693,-2.648,2.581,0.686,-0.543,2.516
4.690,-2.768,2.545,0.716,-0.505,2.413
4.671,-2.883,2.509,0.739,-0.485,2.332
4.678,-2.935,2.519,0.759,-0.463,2.243
4.683,-2.990,2.526,0.790,-0.443,2.117
4.635,-3.021,2.504,0.816,-0.431,2.025
4.573,-3.010,2.533,0.857,-0.398,1.901
4.480,-3.002,2.523,0.890,-0.375,1.809
4.362,-2.964,2.533,0.923,-0.365,1.719
4.264,-2.818,2.629,0.957,-0.342,1.603
4.204,-2.689,2.720,0.976,-0.320,1.517
4.185,-2.516,2.844,0.987,-0.293,1.434
4.243,-2.219,3.081,0.983,-0.237,1.320
4.310,-1.913,3.294,0.963,-0.179,1.227
4.401,-1.539,3.498,0.926,-0.116,1.121
4.480,-0.907,3.819,0.848,-0.017,0.956
4.503,-0.412,4.065,0.772,0.064,0.817
4.513,0.089,4.334,0.679,0.146,0.668
4.480,0.807,4.685,0.533,0.252,0.460
4.439,1.381,4.978,0.412,0.333,0.302
4.417,1.980,5.282,0.283,0.404,0.145
4.386,2.861,5.679,0.101,0.486,-0.061
4.343,3.510,5.959,-0.037,0.529,-0.209
4.326,4.154,6.251,-0.175,0.556,-0.346
4.324,4.894,6.627,-0.356,0.562,-0.504
4.336,5.370,6.910,-0.481,0.556,-0.597
4.326,5.698,7.166,-0.591,0.541,-0.660
4.317,5.988,7.547,-0.703,0.517,-0.703
4.319,6.076,7.781,-0.756,0.488,-0.707
4.348,6.105,8.037,-0.783,0.457,-0.690
4.405,6.033,8.332,-0.781,0.394,-0.648
4.448,5.897,8.511,-0.745,0.329,-0.604
4.527,5.744,8.665,-0.680,0.261,-0.546
4.678,5.507,8.868,-0.546,0.183,-0.456
4.843,5.358,9.000,-0.414,0.140,-0.383
5.025,5.224,9.105,-0.262,0.105,-0.309
5.303,5.109,9.203,-0.044,0.057,-0.219
5.502,5.080,9.251,0.124,0.017,-0.159
5.689,5.116,9.261,0.289,-0.033,-0.104
5.942,5.248,9.242,0.497,-0.084,-0.039
6.124,5.389,9.218,0.641,-0.111,0.006
6.294,5.569,9.158,0.767,-0.133,0.050
6.510,5.816,9.055,0.901,-0.158,0.102
6.675,5.990,8.957,0.974,-0.175,0.136
6.809,6.144,8.827,1.023,-0.199,0.165
6.950,6.316,8.677,1.057,-0.233,0.197
7.053,6.402,8.583,1.063,-0.250,0.216
7.149,6.457,8.490,1.057,-0.255,0.235
7.283,6.476,8.337,1.029,-0.252,0.258
7.338,6.421,8.183,0.997,-0.248,0.276
7.379,6.311,7.994,0.953,-0.249,0.296
7.405,6.096,7.767,0.880,-0.261,0.321
7.422,5.880,7.616,0.822,-0.269,0.338
7.441,5.612,7.472,0.762,-0.274,0.355
7.491,5.215,7.278,0.688,-0.274,0.375
7.547,4.887,7.130,0.637,-0.273,0.389
7.606,4.556,6.991,0.589,-0.270,0.400
7.673,4.135,6.809,0.536,-0.259,0.411
7.705,3.836,6.689,0.500,-0.245,0.414
7.738,3.548,6.574,0.471,-0.227,0.412
7.762,3.199,6.438,0.442,-0.192,0.403
7.769,2.974,6.335,0.425,-0.163,0.390
7.774,2.782,6.246,0.410,-0.133,0.375
7.767,2.571,6.136,0.390,-0.094,0.350
7.769,2.447,6.060,0.373,-0.067,0.329
7.767,2.330,5.997,0.356,-0.039,0.306
7.752,2.217,5.940,0.333,0.002,0.273
7.745,2.164,5.890,0.313,0.032,0.246
7.738,2.100,5.825,0.290,0.060,0.217
7.717,2.037,5.758,0.256,0.093,0.178
7.707,1.982,5.698,0.228,0.114,0.148
7.714,1.970,5.653,0.196,0.134,0.118
7.717,2.004,5.607,0.162,0.154,0.087
7.690,2.093,5.559,0.112,0.180,0.045
7.649,2.207,5.540,0.071,0.196,0.015
7.616,2.320,5.531,0.025,0.207,-0.013
7.568,2.459,5.521,-0.046,0.218,-0.042
7.551,2.545,5.509,-0.102,0.224,-0.058
7.535,2.600,5.495,-0.158,0.231,-0.070
7.523,2.626,5.495,-0.229,0.242,-0.081
7.530,2.617,5.485,-0.278,0.250,-0.088
7.551,2.591,5.492,-0.321,0.260,-0.096
7.558,2.528,5.521,-0.369,0.274,-0.106
7.566,2.466,5.516,-0.397,0.286,-0.116
7.561,2.413,5.514,-0.420,0.297,-0.128
7.578,2.354,5.492,-0.442,0.315,-0.142
7.566,2.318,5.490,-0.455,0.328,-0.153

-3.208,11.940,6.713,-0.184,1.118,-3.499
-2.610,13.388,7.293,-0.483,1.196,-3.546
-2.155,14.336,7.750,-0.721,1.271,-3.570
-1.700,15.139,8.246,-0.964,1.357,-3.582
-1.140,16.034,8.926,-1.280,1.474,-3.573
-0.807,16.546,9.488,-1.498,1.559,-3.545
-0.457,17.080,10.257,-1.761,1.670,-3.472
-0.275,17.317,10.834,-1.923,1.742,-3.390
-0.110,17.439,11.444,-2.054,1.810,-3.290
0.127,17.482,12.261,-2.180,1.865,-3.144
0.309,17.384,12.869,-2.235,1.887,-3.030
0.496,17.214,13.443,-2.253,1.890,-2.917
0.713,16.870,14.195,-2.215,1.859,-2.771
0.867,16.565,14.767,-2.142,1.821,-2.662
1.006,16.209,15.292,-2.037,1.770,-2.557
1.204,15.687,15.950,-1.855,1.676,-2.420
1.358,15.268,16.333,-1.698,1.587,-2.321
1.518,14.811,16.642,-1.528,1.475,-2.220
1.834,14.178,16.941,-1.306,1.301,-2.090
2.121,13.702,17.049,-1.143,1.164,-1.998
2.397,13.173,17.102,-0.984,1.023,-1.914
2.741,12.493,17.085,-0.788,0.833,-1.822
2.974,12.028,17.013,-0.651,0.690,-1.766
3.220,11.593,16.874,-0.526,0.549,-1.720
3.582,11.044,16.613,-0.389,0.373,-1.674
3.883,10.688,16.381,-0.307,0.253,-1.650
4.178,10.396,16.127,-0.243,0.144,-1.634
4.537,10.125,15.771,-0.187,0.015,-1.622
4.760,10.013,15.507,-0.167,-0.064,-1.621
5.009,9.895,15.170,-0.166,-0.146,-1.622
5.136,9.847,14.913,-0.184,-0.194,-1.621
5.239,9.823,14.660,-0.220,-0.237,-1.616
5.274,9.764,14.348,-0.301,-0.284,-1.600
5.423,9.747,14.061,-0.391,-0.297,-1.589
5.521,9.680,13.774,-0.491,-0.370,-1.587
5.581,9.467,13.630,-0.604,-0.395,-1.577
5.638,9.278,13.508,-0.661,-0.387,-1.553
5.710,9.084,13.376,-0.699,-0.361,-1.522
5.820,8.799,13.257,-0.726,-0.289,-1.475
5.890,8.581,13.111,-0.739,-0.217,-1.446
5.906,8.339,12.907,-0.751,-0.209,-1.424
5.856,8.052,12.649,-0.768,-0.270,-1.402
5.789,7.302,12.318,-0.701,-0.529,-1.273
5.861,7.094,12.239,-0.658,-0.630,-1.234
5.940,6.924,12.182,-0.618,-0.690,-1.209
6.055,6.788,12.100,-0.552,-0.759,-1.175
6.160,6.699,11.995,-0.495,-0.796,-1.147
6.254,6.651,11.880,-0.432,-0.844,-1.118
6.373,6.613,11.736,-0.348,-0.893,-1.071
6.503,6.618,11.614,-0.289,-0.937,-1.036
6.625,6.661,11.519,-0.237,-0.966,-1.001
6.797,6.735,11.325,-0.187,-1.005,-0.956
6.948,6.816,11.126,-0.164,-1.059,-0.927
7.137,6.902,10.965,-0.152,-1.130,-0.900
7.456,7.072,10.855,-0.148,-1.198,-0.861
7.736,7.250,10.795,-0.154,-1.232,-0.832
7.980,7.408,10.726,-0.167,-1.243,-0.799
8.296,7.618,10.621,-0.198,-1.229,-0.747
8.531,7.805,10.515,-0.239,-1.239,-0.704
8.777,8.049,10.434,-0.310,-1.243,-0.641
8.909,8.203,10.381,-0.372,-1.221,-0.586
9.060,8.267,10.403,-0.441,-1.176,-0.522
9.359,8.389,10.206,-0.555,-1.172,-0.451
9.290,8.375,10.297,-0.614,-1.146,-0.384
9.328,8.224,10.274,-0.659,-1.047,-0.297
9.404,7.989,10.139,-0.731,-0.973,-0.185
9.464,7.772,9.938,-0.808,-0.990,-0.118
9.483,7.599,9.737,-0.906,-1.088,-0.075
9.570,7.412,9.560,-1.033,-1.348,-0.054
9.601,7.281,9.584,-1.083,-1.508,-0.034
9.608,7.077,9.646,-1.062,-1.571,0.036
9.570,6.936,9.606,-1.000,-1.541,0.113
9.510,6.718,9.699,-0.900,-1.405,0.226
9.713,6.598,9.325,-0.806,-1.396,0.348
9.656,6.524,9.072,-0.740,-1.470,0.425
9.500,6.292,8.969,-0.645,-1.461,0.526
9.369,5.942,8.947,-0.478,-1.327,0.704
9.273,5.657,8.748,-0.362,-1.252,0.846
9.215,5.418,8.475,-0.289,-1.229,0.975
9.213,5.198,8.107,-0.281,-1.301,1.101
9.206,5.100,7.887,-0.317,-1.391,1.162
9.175,5.023,7.685,-0.364,-1.504,1.205
9.086,4.985,7.472,-0.415,-1.596,1.259
9.002,4.975,7.326,-0.444,-1.609,1.305
8.954,4.966,7.161,-0.470,-1.597,1.355
8.878,5.006,6.857,-0.519,-1.613,1.411
8.789,5.037,6.701,-0.548,-1.597,1.458
8.698,5.023,6.512,-0.563,-1.557,1.506
8.523,4.973,6.254,-0.560,-1.487,1.575
8.358,4.827,6.053,-0.544,-1.429,1.640
8.234,4.616,5.885,-0.518,-1.370,1.715
8.040,4.276,5.660,-0.475,-1.294,1.819
7.882,4.020,5.468,-0.439,-1.256,1.900
7.755,3.783,5.334,-0.402,-1.228,1.980
7.539,3.455,5.133,-0.346,-1.215,2.082
7.329,3.182,4.994,-0.298,-1.204,2.162
7.082,2.806,4.808,-0.237,-1.201,2.270
6.924,2.552,4.662,-0.206,-1.222,2.342
6.742,2.325,4.532,-0.180,-1.249,2.407
6.498,2.014,4.384,-0.135,-1.261,2.489
6.354,1.774,4.262,-0.085,-1.278,2.553
6.270,1.551,4.159,-0.026,-1.273,2.614
6.211,1.336,4.142,0.070,-1.198,2.683
6.203,1.166,4.049,0.141,-1.157,2.719
6.172,1.022,3.948,0.203,-1.136,2.739
6.067,0.850,3.869,0.284,-1.114,2.749
5.971,0.742,3.790,0.350,-1.104,2.759
5.887,0.661,3.725,0.414,-1.102,2.773
5.861,0.606,3.625,0.490,-1.123,2.793
5.844,0.584,3.584,0.538,-1.129,2.807
5.847,0.589,3.522,0.572,-1.146,2.817
5.799,0.551,3.448,0.598,-1.170,2.823
5.796,0.601,3.428,0.603,-1.198,2.826
5.816,0.601,3.397,0.602,-1.216,2.828
5.866,0.634,3.373,0.596,-1.209,2.822
5.878,0.618,3.385,0.593,-1.185,2.818
5.906,0.591,3.366,0.583,-1.166,2.814
5.906,0.539,3.352,0.559,-1.136,2.807
5.883,0.515,3.330,0.530,-1.114,2.799
5.823,0.493,3.314,0.503,-1.091,2.793
5.758,0.407,3.285,0.461,-1.071,2.783
5.705,0.347,3.309,0.433,-1.051,2.777
5.674,0.261,3.282,0.409,-1.037,2.772
5.634,0.187,3.270,0.382,-1.015,2.759
5.552,0.108,3.237,0.367,-1.004,2.750
5.490,0.000,3.179,0.355,-1.010,2.744
5.392,-0.120,3.139,0.345,-1.029,2.741
5.296,-0.294,3.117,0.338,-1.039,2.740
5.272,-0.395,3.084,0.338,-1.058,2.743
5.246,-0.520,3.055,0.346,-1.084,2.744
5.246,-0.589,3.072,0.353,-1.100,2.742
5.246,-0.694,3.062,0.358,-1.114,2.735
5.315,-0.812,3.084,0.361,-1.128,2.715
5.332,-0.943,3.077,0.361,-1.124,2.695
5.394,-1.063,3.072,0.357,-1.118,2.668
5.507,-1.243,3.072,0.350,-1.103,2.621
5.641,-1.338,3.098,0.340,-1.080,2.574
5.792,-1.451,3.127,0.329,-1.050,2.519
5.928,-1.566,3.132,0.310,-1.002,2.433
6.048,-1.618,3.165,0.291,-0.972,2.365
6.127,-1.659,3.235,0.268,-0.919,2.289
6.211,-1.707,3.244,0.237,-0.863,2.183
6.251,-1.748,3.247,0.217,-0.827,2.105
6.239,-1.817,3.239,0.201,-0.797,2.026
6.191,-1.870,3.263,0.198,-0.756,1.923
6.151,-1.930,3.280,0.214,-0.715,1.847
6.100,-2.009,3.309,0.243,-0.663,1.784
5.990,-2.109,3.299,0.295,-0.578,1.692
5.942,-2.186,3.266,0.338,-0.532,1.627
5.887,-2.234,3.275,0.381,-0.475,1.558
5.804,-2.315,3.215,0.440,-0.410,1.465
5.794,-2.325,3.196,0.476,-0.371,1.392
5.763,-2.332,3.182,0.503,-0.325,1.311
5.717,-2.313,3.191,0.529,-0.274,1.197
5.653,-2.248,3.199,0.543,-0.238,1.111
5.552,-2.152,3.230,0.553,-0.196,0.995
5.425,-2.088,3.249,0.557,-0.153,0.908
5.272,-2.052,3.278,0.559,-0.119,0.827
5.040,-2.025,3.304,0.565,-0.078,0.731
4.817,-2.078,3.309,0.581,-0.058,0.672
4.578,-2.157,3.345,0.605,-0.044,0.626
4.305,-2.318,3.417,0.653,-0.026,0.577
4.142,-2.454,3.517,0.702,-0.008,0.548
4.049,-2.547,3.625,0.760,0.010,0.521
4.005,-2.571,3.812,0.843,0.042,0.475
4.003,-2.504,3.986,0.904,0.067,0.426
4.015,-2.392,4.209,0.964,0.108,0.364
4.065,-2.124,4.487,1.034,0.151,0.256
4.104,-1.793,4.788,1.080,0.210,0.157
4.111,-1.417,5.054,1.122,0.273,0.044
4.149,-0.783,5.404,1.147,0.341,-0.127
4.144,-0.213,5.662,1.145,0.387,-0.264
4.140,0.397,5.880,1.127,0.418,-0.398
4.192,1.276,6.246,1.074,0.454,-0.566
4.254,1.927,6.548,1.021,0.493,-0.679
4.357,2.559,6.845,0.959,0.540,-0.777
4.499,3.347,7.192,0.861,0.591,-0.884
4.585,3.886,7.429,0.776,0.606,-0.944
4.669,4.345,7.642,0.691,0.610,-0.985
4.791,4.848,7.949,0.586,0.608,-1.008
4.891,5.138,8.171,0.516,0.611,-1.003
5.006,5.351,8.353,0.455,0.612,-0.984
5.143,5.502,8.559,0.388,0.597,-0.940
5.250,5.540,8.691,0.348,0.572,-0.893
5.329,5.521,8.801,0.322,0.538,-0.837
5.464,5.428,8.940,0.307,0.485,-0.753
5.583,5.325,9.043,0.311,0.447,-0.684
5.720,5.205,9.124,0.328,0.412,-0.615
5.918,5.021,9.234,0.370,0.373,-0.528
6.084,4.870,9.287,0.411,0.350,-0.468
6.273,4.721,9.311,0.458,0.334,-0.416
6.486,4.530,9.345,0.524,0.316,-0.359
6.646,4.420,9.359,0.572,0.302,-0.325
6.807,4.341,9.335,0.614,0.290,-0.297
6.993,4.259,9.282,0.662,0.277,-0.266
7.137,4.231,9.258,0.691,0.274,-0.246
7.271,4.226,9.191,0.711,0.269,-0.229
7.441,4.204,9.081,0.724,0.254,-0.207
7.547,4.190,9.000,0.724,0.238,-0.190
7.666,4.178,8.921,0.716,0.217,-0.173
7.760,4.144,8.837,0.702,0.200,-0.152
7.882,4.080,8.710,0.681,0.179,-0.121
7.954,4.001,8.614,0.661,0.168,-0.096
8.006,3.888,8.523,0.638,0.154,-0.071
8.042,3.723,8.339,0.601,0.129,-0.036
8.042,3.575,8.222,0.568,0.108,-0.013
8.052,3.381,8.095,0.531,0.083,0.008
8.095,3.134,7.934,0.478,0.040,0.026
8.107,2.954,7.834,0.439,0.012,0.032
8.138,2.784,7.726,0.403,-0.009,0.034
8.133,2.586,7.554,0.357,-0.038,0.031
8.112,2.430,7.458,0.327,-0.051,0.027
8.116,2.282,7.333,0.298,-0.062,0.022
8.112,2.114,7.168,0.260,-0.079,0.015
8.109,1.990,7.056,0.234,-0.084,0.009
8.097,1.889,6.938,0.210,-0.083,0.002
8.083,1.767,6.778,0.185,-0.079,-0.007
8.076,1.697,6.665,0.164,-0.078,-0.015
8.054,1.652,6.560,0.147,-0.077,-0.021
8.030,1.614,6.457,0.125,-0.070,-0.027
8.028,1.618,6.352,0.108,-0.068,-0.033
8.011,1.628,6.273,0.091,-0.063,-0.037
8.009,1.662,6.179,0.068,-0.058,-0.041
7.999,1.695,6.110,0.051,-0.054,-0.044
7.985,1.743,6.069,0.033,-0.048,-0.045

-2.875,10.242,8.995,0.351,1.802,-3.301
-2.923,11.401,9.862,0.148,1.801,-3.305
-3.007,12.246,10.496,-0.005,1.785,-3.297
-3.069,13.012,11.140,-0.155,1.759,-3.276
-3.024,13.937,12.014,-0.339,1.701,-3.233
-2.904,14.540,12.732,-0.457,1.641,-3.190
-2.684,15.081,13.472,-0.550,1.579,-3.143
-2.325,15.649,14.480,-0.624,1.478,-3.081
-2.016,15.943,15.160,-0.643,1.380,-3.037
-1.745,16.115,15.866,-0.626,1.266,-2.990
-1.465,16.252,16.750,-0.548,1.092,-2.915
-1.271,16.300,17.296,-0.448,0.946,-2.843
-1.013,16.331,17.913,-0.267,0.743,-2.727
-0.797,16.379,18.258,-0.104,0.587,-2.631
-0.584,16.436,18.505,0.072,0.428,-2.528
-0.290,16.525,18.701,0.312,0.200,-2.388
-0.101,16.568,18.727,0.487,0.017,-2.282
0.101,16.592,18.658,0.651,-0.174,-2.178
0.381,16.520,18.387,0.843,-0.436,-2.040
0.644,16.419,18.122,0.963,-0.629,-1.936
0.931,16.283,17.741,1.059,-0.812,-1.836
1.326,16.024,17.066,1.147,-1.034,-1.709
1.628,15.735,16.506,1.181,-1.185,-1.623
1.987,15.344,15.888,1.191,-1.328,-1.548
2.540,14.717,15.081,1.166,-1.504,-1.466
3.010,14.250,14.478,1.128,-1.618,-1.415
3.481,13.795,13.896,1.079,-1.711,-1.376
4.020,13.218,13.127,1.001,-1.797,-1.338
4.343,12.816,12.591,0.939,-1.835,-1.318
4.618,12.414,12.081,0.875,-1.851,-1.302
4.901,11.868,11.480,0.788,-1.852,-1.283
5.092,11.475,11.071,0.720,-1.845,-1.271
5.289,11.143,10.688,0.650,-1.835,-1.261
5.533,10.788,10.223,0.555,-1.812,-1.251
5.665,10.570,9.931,0.487,-1.786,-1.246
5.734,10.388,9.685,0.420,-1.755,-1.239
5.705,10.159,9.426,0.336,-1.718,-1.221
5.617,9.979,9.225,0.274,-1.694,-1.199
5.497,9.682,8.945,0.195,-1.668,-1.158
5.444,9.448,8.746,0.139,-1.653,-1.121
5.447,9.184,8.535,0.088,-1.636,-1.087
5.488,8.813,8.279,0.033,-1.613,-1.048
5.576,8.535,8.109,0.000,-1.603,-1.023
5.708,8.289,7.961,-0.031,-1.597,-1.000
