aX,aY,aZ,gX,gY,gZ
3.287,-0.594,6.002,0.137,-0.500,0.022
3.479,-0.706,5.942,0.121,-0.173,-0.121
3.460,-0.678,6.036,0.107,0.079,-0.228
3.428,-0.572,6.175,0.101,0.312,-0.334
3.270,-0.244,6.416,0.093,0.594,-0.482
3.036,0.132,6.608,0.078,0.785,-0.575
2.770,0.627,6.821,0.042,0.962,-0.644
2.428,1.314,7.099,-0.041,1.159,-0.706
2.126,1.757,7.302,-0.126,1.282,-0.733
1.808,2.126,7.532,-0.225,1.383,-0.746
1.393,2.478,7.769,-0.370,1.490,-0.756
1.053,2.646,7.980,-0.483,1.557,-0.766
0.730,2.765,8.222,-0.591,1.616,-0.777
0.206,2.808,8.610,-0.713,1.668,-0.795
-0.146,2.808,8.916,-0.779,1.676,-0.805
-0.500,2.902,9.213,-0.822,1.690,-0.826
-0.352,3.041,10.080,-0.787,1.665,-0.817
-1.542,2.892,10.451,-0.775,1.262,-0.949
-0.757,2.784,7.781,-0.855,1.102,-0.859
-1.695,3.170,10.673,-0.784,2.248,-0.871
-2.902,2.521,11.353,-0.533,1.481,-0.869
-3.309,2.413,11.588,-0.244,0.618,-0.745
-2.638,3.041,11.076,0.213,-0.240,-0.580
-2.799,3.086,10.484,0.450,-0.551,-0.451
-2.193,3.285,9.584,0.531,-0.545,-0.305
-2.665,3.182,9.426,0.430,-0.412,-0.146
-2.315,3.263,9.172,0.324,-0.368,0.023
-2.064,3.960,9.524,0.221,-0.247,0.065
-2.057,4.365,9.855,0.230,-0.340,0.040
-1.970,4.451,9.483,0.207,-0.434,-0.012
-2.090,4.451,9.124,0.121,-0.482,-0.051
-2.025,4.587,8.624,-0.079,-0.454,-0.100
-2.217,4.563,8.698,-0.222,-0.320,-0.101
-2.394,4.511,9.002,-0.304,-0.229,-0.092
-2.751,4.214,9.440,-0.307,-0.310,-0.029
-2.629,4.075,9.266,-0.261,-0.491,0.044
-2.191,4.190,8.918,-0.248,-0.560,0.081
-2.133,3.991,8.648,-0.288,-0.553,0.107
-1.781,3.931,8.265,-0.363,-0.459,0.120
-1.903,3.800,8.605,-0.427,-0.228,0.126
-2.059,3.132,9.148,-0.003,-0.584,0.404
-1.702,3.270,8.911,0.066,-0.606,0.444
-1.494,3.314,8.823,0.097,-0.531,0.471
-1.405,3.304,8.835,0.094,-0.459,0.483
-1.420,3.261,8.906,0.078,-0.381,0.503
-1.463,3.136,9.000,0.057,-0.303,0.552
-1.460,3.060,9.079,0.045,-0.255,0.598
-1.453,2.983,9.196,0.043,-0.224,0.646
-1.408,2.928,9.266,0.059,-0.245,0.693
-1.288,2.950,9.232,0.074,-0.264,0.701
-1.185,2.983,9.261,0.100,-0.275,0.682
-1.111,2.940,9.371,0.158,-0.322,0.636
-1.046,2.844,9.390,0.214,-0.390,0.616
-0.962,2.777,9.443,0.264,-0.458,0.615
-0.910,2.655,9.469,0.298,-0.558,0.650
-0.819,2.602,9.313,0.284,-0.606,0.690
-0.764,2.583,9.175,0.239,-0.586,0.737
-0.728,2.540,9.158,0.175,-0.525,0.798
-0.716,2.468,9.313,0.151,-0.503,0.833
-0.692,2.382,9.486,0.167,-0.555,0.849
-0.534,2.274,9.488,0.225,-0.710,0.835
-0.390,2.205,9.352,0.261,-0.809,0.801
-0.249,2.136,9.167,0.264,-0.865,0.748
-0.127,2.066,8.950,0.208,-0.864,0.659
-0.057,2.071,8.897,0.144,-0.825,0.588
-0.031,2.054,8.959,0.088,-0.775,0.517
-0.060,2.028,9.062,0.044,-0.743,0.431
-0.105,2.002,9.103,0.039,-0.750,0.379
-0.113,1.997,9.110,0.052,-0.782,0.337
-0.132,2.014,9.105,0.073,-0.826,0.305
-0.156,2.083,9.045,0.089,-0.878,0.283
-0.069,2.143,8.923,0.082,-0.892,0.285
0.089,2.356,8.930,0.052,-0.884,0.267
0.213,2.500,8.571,-0.038,-0.849,0.212
-0.026,2.392,8.818,-0.099,-0.713,0.205
-0.026,2.442,8.966,-0.124,-0.684,0.183
0.000,2.502,9.158,-0.117,-0.723,0.127
0.031,2.533,9.072,-0.088,-0.805,0.067
-0.072,2.468,9.120,-0.065,-0.812,0.019
-0.117,2.504,9.079,-0.024,-0.850,-0.041
-0.170,2.500,9.084,-0.003,-0.857,-0.057
-0.242,2.504,9.098,0.030,-0.887,-0.034

21.933,-5.914,-1.276,0.307,0.938,-0.644
24.105,-7.171,-2.380,0.510,1.204,-0.886
27.517,-9.012,-4.017,0.825,1.680,-1.278
29.717,-10.369,-5.444,1.095,2.179,-1.654
31.290,-11.514,-7.290,1.446,2.916,-2.097
32.360,-13.096,-10.546,2.095,4.490,-2.803
32.195,-14.425,-13.786,2.752,6.185,-3.435
30.833,-15.692,-17.360,3.504,8.230,-4.170
26.810,-17.291,-21.957,4.542,8.731,-5.298
22.304,-18.081,-25.498,5.300,8.731,-6.236
16.324,-18.814,-29.003,6.019,8.731,-7.232
6.500,-19.326,-33.471,6.956,8.731,-8.541
-1.523,-18.665,-36.373,7.573,8.731,-8.731
-12.158,-16.690,-39.061,8.169,8.731,-8.731
-18.859,-14.540,-40.081,8.387,8.731,-8.731
-23.861,-11.849,-40.527,8.284,8.731,-8.731
-27.284,-7.659,-38.688,7.623,8.731,-8.731
-27.912,-3.737,-36.631,6.809,8.731,-8.731
-27.308,0.747,-33.342,5.771,8.731,-8.731
-23.961,7.575,-28.031,4.223,8.731,-8.731
-20.846,12.352,-24.232,2.847,8.731,-8.731
-18.591,15.751,-20.533,1.383,8.731,-8.731
-17.676,17.075,-15.218,-0.551,8.731,-8.410
-18.545,16.273,-10.008,-1.900,8.731,-8.205
-19.719,13.939,-5.174,-3.097,8.731,-7.866
-26.588,-0.464,31.149,-4.209,8.731,-6.168
-29.576,-1.982,38.829,-3.411,8.731,-5.365
-34.043,-1.120,45.897,-2.049,8.731,-3.916
-36.457,2.411,47.865,-0.998,6.599,-2.677
-38.053,6.539,47.714,-0.094,3.996,-1.443
-37.678,10.846,43.862,0.727,0.624,0.136
-35.652,12.792,39.217,0.907,-1.557,1.090
-33.006,12.835,34.089,0.826,-3.442,1.837
-28.735,11.380,27.430,0.448,-5.394,2.466
-25.991,9.716,23.217,0.136,-6.531,2.718
-23.068,8.049,19.185,-0.150,-7.435,2.810
-19.927,6.002,15.194,-0.425,-8.259,2.693
-18.162,4.472,12.955,-0.508,-8.731,2.513
-16.817,3.041,11.059,-0.513,-8.731,2.313
-15.364,1.707,8.904,-0.442,-8.731,2.077
-14.504,1.123,7.817,-0.367,-8.731,1.976
-13.575,1.080,7.056,-0.286,-8.731,1.937
-12.172,1.312,6.476,-0.211,-8.731,1.952
-11.176,1.528,6.297,-0.175,-8.731,2.000
-10.360,1.604,6.251,-0.153,-8.731,2.061
-9.476,1.532,6.469,-0.118,-8.731,2.181
-8.918,1.377,6.677,-0.079,-8.731,2.275
-8.083,1.326,6.845,-0.026,-8.731,2.353
-6.981,1.439,7.163,0.062,-8.731,2.334
-6.802,1.293,7.523,0.159,-8.731,2.330
-6.479,1.362,7.683,0.266,-8.731,2.346
-6.091,1.788,7.918,0.439,-8.600,2.398
-6.033,2.057,7.982,0.577,-8.560,2.469
-5.772,2.296,7.456,0.734,-8.731,2.584
-5.200,2.753,6.677,0.912,-8.731,2.766
-4.645,3.057,6.005,1.023,-8.731,2.914
-3.620,3.563,4.970,1.091,-8.731,3.031
-2.751,3.795,4.173,1.044,-8.731,3.188
-1.595,4.175,3.323,0.995,-8.731,3.295
-0.448,4.630,2.636,0.898,-8.731,3.314
1.025,5.112,1.721,0.727,-8.731,3.260
2.064,5.303,1.180,0.559,-8.731,3.183
3.405,5.564,0.608,0.351,-8.731,3.075
5.294,5.794,-0.062,-0.011,-8.731,2.864
6.653,5.729,-0.666,-0.348,-8.731,2.720
8.167,5.571,-1.147,-0.750,-8.731,2.601
10.245,5.071,-1.623,-1.337,-8.231,2.446
11.679,4.616,-2.078,-1.758,-7.521,2.326
13.381,3.893,-2.832,-2.129,-6.724,2.194
16.391,2.411,-4.046,-2.569,-5.569,1.928
18.620,1.317,-4.786,-2.892,-4.677,1.585
20.604,0.345,-5.195,-3.149,-3.729,1.092
23.628,-1.863,-6.548,-3.197,-2.142,0.229
25.948,-4.681,-8.164,-3.001,-0.591,-0.554
21.593,-16.527,-16.360,-0.118,8.731,-4.389
17.741,-17.224,-17.746,0.722,8.731,-4.998
14.035,-16.917,-19.245,1.531,8.731,-5.484
9.127,-15.110,-20.822,2.438,8.731,-5.987
5.488,-12.687,-21.612,2.947,8.731,-6.199
2.416,-9.321,-22.096,3.254,8.731,-6.272
-0.869,-3.864,-22.058,3.248,8.731,-6.186
-2.830,0.412,-21.272,2.934,8.731,-6.016
-4.535,4.305,-19.649,2.379,8.731,-5.796
-6.510,8.310,-16.594,1.322,8.731,-5.536
-8.126,9.742,-13.793,0.430,8.731,-5.431
-9.718,9.862,-10.360,-0.430,8.731,-5.402
-11.497,8.416,-5.145,-1.435,8.731,-5.464
-12.505,6.835,-0.855,-2.023,8.731,-5.548
-13.877,4.738,5.401,-2.514,8.731,-5.635
-13.748,4.281,10.757,-2.716,8.731,-5.723
-16.822,2.679,15.641,-2.677,8.731,-5.664
-16.779,3.974,20.937,-2.818,8.731,-5.388
-20.272,5.497,27.648,-2.653,8.731,-5.199
-23.384,6.342,31.864,-2.170,8.731,-4.598
-25.527,8.976,35.037,-1.474,6.260,-3.617
-26.348,10.309,35.664,-1.006,4.124,-2.807
-26.111,10.278,34.577,-0.644,2.131,-1.897
-23.549,9.098,31.127,-0.319,-0.141,-0.780
-21.505,7.398,28.240,-0.155,-1.514,-0.127
-19.230,4.927,24.476,0.053,-2.713,0.510
-15.153,3.029,19.178,0.195,-3.787,1.043
-13.154,1.776,15.929,0.317,-4.332,1.209
-11.241,0.687,12.644,0.415,-4.681,1.316
-8.894,0.115,8.813,0.432,-4.783,1.310
-7.853,-0.120,6.895,0.407,-4.655,1.222
-6.996,-0.318,5.353,0.407,-4.481,1.144
-3.443,-0.220,1.827,0.268,-3.031,0.578
-3.043,-0.524,2.009,0.101,-2.550,0.457
-2.653,-0.699,2.358,-0.149,-1.867,0.298
-2.512,-0.850,3.098,-0.281,-1.344,0.252
-2.207,-0.582,3.788,-0.342,-0.929,0.170
-2.047,-0.254,4.539,-0.338,-0.498,0.082
-1.707,0.330,4.973,-0.302,-0.230,-0.010
-1.633,0.759,5.375,-0.260,-0.005,-0.111
-1.441,1.235,5.825,-0.221,0.262,-0.227
-1.374,1.580,6.246,-0.220,0.476,-0.305
-1.635,1.717,6.780,-0.226,0.647,-0.346
-1.903,1.832,7.286,-0.217,0.783,-0.303
-1.939,2.083,7.599,-0.205,0.855,-0.252
-2.030,2.277,7.942,-0.187,0.890,-0.202
-1.994,2.478,8.353,-0.131,0.869,-0.153
-2.037,2.593,8.717,-0.058,0.803,-0.150
-2.119,2.648,9.057,0.045,0.667,-0.154
-2.155,2.705,9.392,0.209,0.439,-0.148
-2.155,2.729,9.459,0.325,0.282,-0.130
-1.980,2.784,9.328,0.399,0.183,-0.110
-1.717,2.835,9.100,0.382,0.167,-0.113
-1.592,2.832,9.057,0.286,0.216,-0.138
-1.640,2.725,9.182,0.166,0.268,-0.154
-1.776,2.593,9.340,0.023,0.328,-0.139
-1.891,2.521,9.479,-0.038,0.353,-0.108
-2.004,2.421,9.582,-0.060,0.348,-0.064
-2.176,2.260,9.668,-0.035,0.313,0.014
-2.289,2.179,9.668,0.015,0.274,0.082
-2.380,2.105,9.613,0.076,0.236,0.153
-2.394,2.018,9.541,0.154,0.187,0.242
-2.401,2.033,9.474,0.203,0.155,0.295
-2.342,2.081,9.380,0.243,0.129,0.337
-2.327,2.203,9.258,0.266,0.110,0.367
-2.351,2.234,9.203,0.268,0.096,0.388
-2.334,2.346,9.084,0.245,0.091,0.392
-2.500,2.418,9.009,0.192,0.100,0.384
-2.602,2.454,8.926,0.145,0.111,0.377
-2.686,2.581,8.918,0.094,0.130,0.351
-2.875,2.593,8.902,0.046,0.142,0.324
-2.957,2.626,8.806,-0.031,0.153,0.285
-2.962,2.744,8.705,-0.124,0.173,0.221
-3.019,2.756,8.622,-0.247,0.204,0.147
-3.268,2.856,8.686,-0.468,0.323,0.022
-2.871,2.854,8.633,-0.621,0.442,-0.046
-3.558,2.962,9.349,-0.763,0.488,-0.218
-2.591,3.043,6.749,-1.054,0.718,-0.399
-4.293,2.595,9.488,-1.146,1.637,-0.405
-5.277,2.246,10.860,-0.868,1.114,-0.430
-5.602,2.014,10.980,-0.366,-0.116,-0.368
-4.551,2.562,10.360,0.075,-0.698,-0.322
-3.953,2.830,9.254,0.424,-1.017,-0.328
-3.524,2.866,8.382,0.436,-0.916,-0.306
-3.701,2.528,8.437,0.334,-0.748,-0.252
-3.357,2.306,8.112,0.117,-0.454,-0.061
-3.318,2.535,8.969,0.017,-0.181,0.051
-3.311,2.490,9.519,0.075,-0.188,0.143
-3.172,2.399,9.275,0.195,-0.279,0.263
-2.902,2.614,8.799,0.249,-0.320,0.309
-2.662,2.914,8.284,0.224,-0.295,0.273
-2.777,3.136,8.444,0.165,-0.200,0.230
-2.935,3.203,8.763,0.163,-0.186,0.208
-3.091,3.165,9.021,0.205,-0.256,0.220
-2.940,3.278,8.859,0.249,-0.369,0.232
-2.734,3.381,8.353,0.229,-0.448,0.236
-2.423,3.560,7.894,0.121,-0.426,0.203
-2.274,3.689,7.628,-0.023,-0.332,0.136
-2.377,3.610,7.736,-0.173,-0.116,0.057
-2.887,3.230,8.365,-0.180,-0.038,0.060
-2.976,2.964,8.564,-0.090,-0.166,0.111
-2.909,2.732,8.684,0.101,-0.366,0.188
-2.619,2.674,8.471,0.259,-0.519,0.250
-2.057,2.761,7.942,0.342,-0.561,0.269
-1.765,2.801,7.693,0.312,-0.475,0.229
-1.602,2.799,7.606,0.235,-0.390,0.188
-1.542,2.840,7.702,0.155,-0.280,0.145
-1.590,2.926,7.987,0.103,-0.162,0.104
-1.733,2.931,8.152,0.101,-0.122,0.092
-1.791,2.921,8.159,0.113,-0.116,0.105
-1.808,2.983,8.047,0.108,-0.102,0.120
-1.800,3.000,7.968,0.074,-0.061,0.127
-1.779,3.048,8.009,0.035,-0.010,0.120
-1.834,3.062,8.179,0.012,0.043,0.085
-1.966,3.050,8.358,0.030,0.052,0.059
-2.030,3.045,8.432,0.061,0.036,0.036
-2.145,2.919,8.310,0.059,0.050,0.044
-2.100,2.880,8.224,0.010,0.101,0.069
-2.025,2.861,8.121,-0.069,0.191,0.083
-2.184,2.696,8.351,-0.160,0.375,0.139
-2.447,2.583,8.744,-0.160,0.452,0.201
-2.325,2.500,9.002,-0.108,0.454,0.282
-2.418,2.485,9.024,0.014,0.247,0.309
-1.899,2.476,8.205,0.011,0.269,0.319
-2.219,2.308,8.696,-0.011,0.404,0.355
-2.231,2.188,8.780,0.010,0.361,0.356
-2.495,2.121,9.033,0.031,0.361,0.348
-2.514,2.150,8.973,0.068,0.297,0.342
-2.622,2.198,8.914,0.081,0.261,0.313
-2.708,2.284,8.847,0.077,0.226,0.258
-2.871,2.370,8.969,0.061,0.218,0.204
-3.048,2.346,8.969,0.055,0.170,0.167
-3.089,2.449,8.926,0.021,0.143,0.118
-3.158,2.502,9.021,-0.005,0.113,0.080
-3.160,2.502,8.954,-0.042,0.071,0.047
-3.223,2.418,8.832,-0.135,0.067,0.010
-3.278,2.349,8.827,-0.224,0.091,-0.005
-3.230,2.318,8.746,-0.319,0.122,-0.022
-3.194,2.334,8.890,-0.426,0.183,-0.073
-3.261,2.263,9.052,-0.458,0.170,-0.123
-3.266,2.184,9.043,-0.472,0.133,-0.164
-3.278,2.107,9.045,-0.477,0.092,-0.213
-3.211,2.102,8.983,-0.474,0.059,-0.250
-3.122,2.131,8.899,-0.476,0.041,-0.293
-3.191,2.119,8.957,-0.470,0.039,-0.338
-3.302,2.109,9.055,-0.439,0.010,-0.350
-3.357,2.090,9.033,-0.386,-0.044,-0.337
-3.352,2.133,8.938,-0.300,-0.111,-0.300
-3.321,2.169,8.861,-0.234,-0.156,-0.263
-3.012,2.222,8.612,-0.048,-0.122,-0.082
-2.976,2.246,8.657,-0.001,-0.107,-0.043

20.916,-5.765,-1.882,0.834,2.540,-0.584
23.008,-7.453,-3.077,1.229,3.176,-0.945
24.562,-9.029,-4.403,1.641,3.819,-1.262
26.092,-10.994,-6.414,2.289,4.925,-1.747
26.188,-12.139,-7.954,2.806,5.960,-2.162
25.254,-13.048,-9.548,3.373,7.171,-2.607
22.822,-13.781,-11.844,4.232,8.731,-3.224
20.260,-14.126,-13.779,4.930,8.731,-3.717
17.274,-14.250,-16.036,5.627,8.731,-4.244
12.627,-14.059,-19.091,6.492,8.731,-5.011
8.487,-13.762,-21.239,7.078,8.731,-5.636
3.821,-13.290,-23.123,7.607,8.731,-6.270
-2.521,-11.952,-24.998,8.182,8.731,-7.050
-6.993,-10.341,-25.867,8.442,8.731,-7.554
-10.779,-8.361,-26.102,8.491,8.731,-7.956
-13.822,-5.085,-25.558,8.170,8.731,-8.323
-14.758,-2.207,-25.022,7.597,8.731,-8.480
-15.134,0.661,-23.794,6.696,8.731,-8.546
-14.509,4.089,-21.031,5.242,8.731,-8.511
-13.522,6.045,-18.680,4.089,8.731,-8.444
-12.766,7.266,-16.192,2.961,8.731,-8.390
-11.478,8.492,-12.785,1.555,8.731,-8.306
-11.595,8.428,-10.755,0.518,8.731,-8.247
-11.238,8.349,-8.806,-0.466,8.731,-8.130
-11.674,7.271,-4.578,-1.433,8.731,-8.159
-13.015,5.303,-1.118,-1.948,8.731,-8.152
-14.030,3.033,2.200,-2.252,8.731,-8.066
-14.882,0.158,6.931,-2.372,8.731,-7.930
-15.522,-2.131,10.855,-2.316,8.731,-7.769
-22.807,-0.575,31.589,-0.618,8.731,-5.891
-25.323,1.856,34.239,-0.174,7.633,-5.091
-27.727,4.472,35.578,0.209,5.914,-4.166
-30.107,8.143,35.544,0.620,3.561,-2.797
-31.050,10.554,34.302,0.835,1.810,-1.782
-31.137,12.225,31.831,0.934,0.125,-0.816
-29.944,13.238,28.017,0.812,-1.806,0.320
-28.668,13.099,25.326,0.625,-3.067,1.029
-26.997,12.251,22.625,0.410,-4.161,1.648
-24.548,10.439,19.537,0.140,-5.371,2.314
-22.537,8.837,17.624,-0.027,-6.142,2.676
-20.564,7.195,16.113,-0.143,-6.808,2.930
-18.258,5.239,14.578,-0.203,-7.558,3.145
-16.910,4.135,13.719,-0.187,-8.037,3.248
-15.660,3.424,12.900,-0.149,-8.447,3.344
-14.253,2.818,12.043,-0.084,-8.731,3.415
-13.570,2.370,11.377,-0.025,-8.731,3.464
-12.907,1.958,10.602,0.047,-8.731,3.534
-11.909,1.587,9.503,0.146,-8.731,3.596
-11.538,1.171,8.679,0.222,-8.731,3.679
-10.877,1.604,8.088,0.292,-8.731,3.782
-9.857,2.557,7.628,0.377,-8.731,3.854
-9.476,3.060,7.465,0.424,-8.731,3.892
-9.041,3.524,7.123,0.439,-8.731,3.927
-8.447,4.087,6.433,0.423,-8.731,3.947
-7.999,4.413,5.696,0.389,-8.731,3.947
-7.501,4.578,4.851,0.328,-8.731,3.945
-6.694,4.635,3.668,0.214,-8.731,3.928
-6.158,4.377,2.801,0.102,-8.731,3.931
-5.499,4.118,1.944,-0.030,-8.731,3.946
-4.283,3.800,0.893,-0.230,-8.731,3.953
-3.299,3.527,0.180,-0.388,-8.731,3.918
-2.239,3.256,-0.362,-0.548,-8.731,3.849
-0.718,2.969,-0.874,-0.744,-8.731,3.667
0.192,2.631,-1.180,-0.879,-8.731,3.501
1.496,2.270,-1.585,-1.062,-8.731,3.254
2.385,2.009,-1.760,-1.187,-8.731,3.055
3.112,1.611,-1.796,-1.297,-8.731,2.877
4.286,1.008,-1.808,-1.406,-8.731,2.680
5.203,0.476,-1.688,-1.451,-8.731,2.572
6.182,-0.055,-1.535,-1.446,-8.731,2.495
7.525,-0.706,-1.264,-1.366,-8.731,2.429
8.526,-1.044,-1.140,-1.244,-8.731,2.391
9.632,-1.262,-1.111,-1.082,-8.478,2.348
11.581,-1.432,-1.415,-0.830,-8.052,2.260
21.952,-2.502,-3.677,-0.165,-5.217,1.293
25.644,-3.227,-4.717,0.030,-3.757,0.742
28.534,-4.166,-5.756,0.199,-2.444,0.261
31.125,-5.083,-6.869,0.371,-0.998,-0.284
32.844,-6.031,-8.238,0.525,1.121,-1.170
32.508,-6.929,-9.395,0.719,2.869,-1.918
31.371,-7.987,-11.274,1.075,4.713,-2.676
28.460,-9.333,-14.427,1.659,7.248,-3.722
24.943,-10.046,-16.522,2.092,8.731,-4.521
20.502,-10.436,-18.246,2.478,8.731,-5.302
13.652,-10.242,-20.250,2.876,8.731,-6.260
8.540,-9.677,-21.593,3.046,8.731,-6.882
3.912,-9.007,-22.472,3.090,8.731,-7.408
-1.199,-7.875,-22.788,2.940,8.731,-7.944
-3.891,-6.699,-22.501,2.700,8.731,-8.208
-5.653,-5.121,-21.969,2.331,8.731,-8.365
-7.250,-2.619,-20.492,1.643,8.731,-8.418
-7.875,-0.577,-18.950,1.038,8.731,-8.352
-8.183,2.014,-16.577,0.147,8.731,-8.195
-8.274,3.560,-14.650,-0.573,8.731,-8.041
-8.677,4.468,-12.409,-1.321,8.731,-7.882
-9.807,4.482,-8.358,-2.254,8.731,-7.670
-10.827,3.651,-4.884,-2.817,8.731,-7.514
-11.904,2.394,-0.977,-3.218,8.731,-7.355
-13.290,0.560,4.992,-3.487,8.731,-7.117
-14.523,-0.804,10.036,-3.481,8.731,-6.897
-16.046,-1.963,15.495,-3.264,8.731,-6.610
-18.493,-1.982,23.063,-2.685,8.731,-6.097
-20.789,-1.013,27.931,-2.087,8.731,-5.460
-22.829,1.788,31.936,-1.489,8.731,-4.703
-26.226,6.409,35.789,-0.737,7.615,-3.535
-27.074,11.456,28.615,0.510,-0.513,0.625
-23.703,9.002,24.296,0.464,-2.203,1.378
-21.675,6.500,21.232,0.423,-3.223,1.747
-19.285,4.362,17.885,0.414,-4.041,1.960
-16.575,2.251,13.987,0.420,-4.750,1.963
-14.918,0.900,11.341,0.468,-5.107,1.868
-13.029,0.230,8.768,0.492,-5.262,1.685
-11.016,-0.115,6.108,0.453,-5.163,1.342
-9.783,-0.225,4.714,0.415,-4.941,1.099
-8.588,-0.124,3.608,0.368,-4.645,0.881
-6.644,0.450,2.409,0.271,-4.150,0.598
-5.511,0.697,1.808,0.128,-3.692,0.377
-4.439,0.711,1.377,-0.052,-3.184,0.206
-3.338,0.627,1.101,-0.374,-2.409,-0.006
-2.533,0.587,1.168,-0.613,-1.791,-0.135
-1.882,0.524,1.372,-0.826,-1.172,-0.283
-1.556,0.189,2.181,-0.998,-0.377,-0.399
-1.343,0.024,2.830,-1.047,0.147,-0.447
-1.144,-0.010,3.543,-1.028,0.624,-0.465
-1.053,-0.002,4.623,-0.918,1.138,-0.459
-1.077,0.077,5.327,-0.782,1.394,-0.421
-1.173,0.220,6.007,-0.622,1.598,-0.351
-1.405,0.563,6.910,-0.381,1.744,-0.226
-1.563,0.919,7.547,-0.194,1.765,-0.119
-1.721,1.319,8.092,-0.016,1.727,-0.012
-1.911,1.877,8.720,0.187,1.626,0.120
-2.085,2.270,9.098,0.297,1.536,0.193
-2.248,2.648,9.476,0.370,1.448,0.246
-2.442,3.141,9.893,0.416,1.301,0.253
-2.717,3.414,10.228,0.418,1.170,0.227
-2.971,3.637,10.537,0.404,1.004,0.184
-3.235,3.778,10.736,0.353,0.754,0.119
-3.366,3.773,10.798,0.273,0.593,0.080
-3.421,3.694,10.860,0.167,0.446,0.037
-3.508,3.484,10.906,0.012,0.260,-0.018
-3.618,3.251,10.920,-0.088,0.137,-0.035
-3.661,3.010,10.906,-0.152,0.011,-0.034
-3.637,2.729,10.894,-0.162,-0.195,-0.014
-3.553,2.523,10.760,-0.122,-0.367,0.009
-3.460,2.351,10.599,-0.050,-0.536,0.043
-3.201,2.193,10.235,0.075,-0.746,0.093
-2.940,2.126,9.843,0.156,-0.863,0.126
-2.667,2.112,9.455,0.209,-0.933,0.152
-2.325,2.124,8.981,0.226,-0.967,0.169
-2.114,2.160,8.677,0.209,-0.953,0.175
-1.949,2.217,8.430,0.176,-0.914,0.175
-1.781,2.289,8.152,0.131,-0.837,0.175
-1.645,2.354,7.956,0.093,-0.767,0.168
-1.575,2.394,7.781,0.047,-0.681,0.156
-1.554,2.425,7.580,-0.033,-0.543,0.142
-1.537,2.490,7.470,-0.094,-0.431,0.123
-1.590,2.567,7.384,-0.156,-0.321,0.095
-1.712,2.648,7.276,-0.236,-0.171,0.043
-1.796,2.727,7.238,-0.291,-0.064,-0.006
-1.848,2.758,7.140,-0.336,0.029,-0.064
-1.762,2.708,6.879,-0.373,0.133,-0.128
-2.339,3.201,8.006,-0.410,0.284,-0.302
-2.354,3.041,6.718,-0.439,0.051,-0.359
-2.282,3.263,7.120,-0.527,0.960,-0.381
-3.536,3.184,8.921,-0.367,0.846,-0.475
-4.295,2.806,9.469,-0.075,0.090,-0.450
-3.701,3.292,9.055,0.461,-0.721,-0.330
-3.182,3.869,8.294,0.714,-0.946,-0.347
-2.880,3.824,7.295,0.744,-0.877,-0.284
-2.828,3.821,7.209,0.496,-0.590,-0.258
-3.122,3.395,7.137,0.260,-0.376,-0.163
-2.923,3.560,7.640,0.053,-0.087,-0.032
-2.703,3.919,7.800,-0.023,-0.178,-0.060
-2.851,3.828,7.843,-0.138,-0.107,-0.086
-3.041,3.721,8.121,-0.242,-0.000,-0.074
-3.235,3.524,8.499,-0.240,0.004,-0.025
-3.249,3.452,8.655,-0.177,-0.090,0.038
-3.019,3.496,8.344,-0.128,-0.197,0.089
-2.832,3.397,8.071,-0.150,-0.205,0.125
-2.629,3.381,7.827,-0.228,-0.157,0.141
-2.756,3.163,8.011,-0.331,0.048,0.189
-2.916,2.986,8.533,-0.319,0.102,0.242
-3.055,2.751,8.732,-0.234,0.021,0.302
-3.086,2.535,8.744,-0.073,-0.110,0.400
-2.863,2.464,8.480,0.029,-0.193,0.464
-2.528,2.497,8.102,0.055,-0.194,0.488
-2.361,2.540,7.994,-0.022,-0.108,0.444
-2.282,2.507,8.021,-0.095,-0.031,0.395
-2.330,2.504,8.140,-0.160,0.061,0.345
-2.516,2.389,8.334,-0.211,0.161,0.308
-2.768,2.248,8.574,-0.215,0.198,0.313
-2.861,2.191,8.631,-0.192,0.180,0.330
-2.847,2.248,8.622,-0.168,0.163,0.333
-2.840,2.303,8.557,-0.160,0.153,0.310
-2.825,2.361,8.554,-0.158,0.154,0.268
-2.883,2.413,8.686,-0.145,0.147,0.184
-2.969,2.365,8.866,-0.116,0.120,0.134
-2.971,2.339,8.945,-0.076,0.068,0.099
-2.954,2.279,8.866,-0.059,0.011,0.085
-2.806,2.289,8.720,-0.088,0.017,0.090
-2.693,2.306,8.538,-0.167,0.085,0.083
-2.816,2.198,8.622,-0.286,0.249,0.093
-3.007,2.045,8.875,-0.311,0.305,0.119
-2.926,2.150,9.400,-0.274,0.286,0.140
-2.761,2.198,8.916,-0.177,0.031,0.099
-2.971,1.956,8.811,-0.176,0.110,0.095
-3.093,1.937,9.155,-0.145,0.092,0.109
-2.931,1.858,8.959,-0.092,-0.036,0.109
-2.950,1.879,9.057,-0.043,-0.072,0.100
-2.909,2.061,9.014,0.003,-0.144,0.048
-3.012,2.040,8.978,0.071,-0.237,0.006
-2.914,2.157,8.887,0.118,-0.300,-0.026
-2.990,2.169,8.904,0.150,-0.339,-0.051
-2.880,2.186,8.684,0.171,-0.381,-0.044
-2.722,2.370,8.600,0.148,-0.349,-0.054
-2.746,2.401,8.657,0.123,-0.326,-0.058
-2.811,2.313,8.598,0.087,-0.291,-0.028
